$Trinity lake Swift Cr inflow year updated 2016 YC 06/01/23,
",,,",
Jday,USBR TL Inflow (QI)
316.917,3.426306102
316.958,3.426306102
317,3.369672944
317.042,3.369672944
317.083,3.369672944
317.125,3.369672944
317.167,3.369672944
317.208,3.369672944
317.25,3.369672944
317.292,3.369672944
317.333,3.369672944
317.375,3.369672944
317.417,3.369672944
317.458,3.369672944
317.5,3.369672944
317.542,3.369672944
317.583,3.369672944
317.625,3.369672944
317.667,3.369672944
317.708,3.369672944
317.75,3.369672944
317.792,3.369672944
317.833,3.369672944
317.875,3.369672944
317.917,3.369672944
317.958,3.369672944
318,3.341356364
318.042,3.341356364
318.083,3.341356364
318.125,3.341356364
318.167,3.341356364
318.208,3.341356364
318.25,3.341356364
318.292,3.341356364
318.333,3.341356364
318.375,3.341356364
318.417,3.341356364
318.458,3.341356364
318.5,3.341356364
318.542,3.341356364
318.583,3.341356364
318.625,3.341356364
318.667,3.341356364
318.708,3.341356364
318.75,3.341356364
318.792,3.341356364
318.833,3.341356364
318.875,3.341356364
318.917,3.341356364
318.958,3.341356364
319,3.369672944
319.042,3.369672944
319.083,3.369672944
319.125,3.369672944
319.167,3.369672944
319.208,3.369672944
319.25,3.369672944
319.292,3.369672944
319.333,3.369672944
319.375,3.369672944
319.417,3.369672944
319.458,3.369672944
319.5,3.369672944
319.542,3.369672944
319.583,3.369672944
319.625,3.369672944
319.667,3.369672944
319.708,3.369672944
319.75,3.369672944
319.792,3.369672944
319.833,3.369672944
319.875,3.369672944
319.917,3.369672944
319.958,3.369672944
320,3.029873991
320.042,3.029873991
320.083,3.029873991
320.125,3.029873991
320.167,3.029873991
320.208,3.029873991
320.25,3.029873991
320.292,3.029873991
320.333,3.029873991
320.375,3.029873991
320.417,3.029873991
320.458,3.029873991
320.5,3.029873991
320.542,3.029873991
320.583,3.029873991
320.625,3.029873991
320.667,3.029873991
320.708,3.029873991
320.75,3.029873991
320.792,3.029873991
320.833,3.029873991
320.875,3.029873991
320.917,3.029873991
320.958,3.029873991
321,3.737788475
321.042,3.737788475
321.083,3.737788475
321.125,3.737788475
321.167,3.737788475
321.208,3.737788475
321.25,3.737788475
321.292,3.737788475
321.333,3.737788475
321.375,3.737788475
321.417,3.737788475
321.458,3.737788475
321.5,3.737788475
321.542,3.737788475
321.583,3.737788475
321.625,3.737788475
321.667,3.737788475
321.708,3.737788475
321.75,3.737788475
321.792,3.737788475
321.833,3.737788475
321.875,3.737788475
321.917,3.737788475
321.958,3.737788475
322,4.672235594
322.042,4.672235594
322.083,4.672235594
322.125,4.672235594
322.167,4.672235594
322.208,4.672235594
322.25,4.672235594
322.292,4.672235594
322.333,4.672235594
322.375,4.672235594
322.417,4.672235594
322.458,4.672235594
322.5,4.672235594
322.542,4.672235594
322.583,4.672235594
322.625,4.672235594
322.667,4.672235594
322.708,4.672235594
322.75,4.672235594
322.792,4.672235594
322.833,4.672235594
322.875,4.672235594
322.917,4.672235594
322.958,4.672235594
323,5.408466657
323.042,5.408466657
323.083,5.408466657
323.125,5.408466657
323.167,5.408466657
323.208,5.408466657
323.25,5.408466657
323.292,5.408466657
323.333,5.408466657
323.375,5.408466657
323.417,5.408466657
323.458,5.408466657
323.5,5.408466657
323.542,5.408466657
323.583,5.408466657
323.625,5.408466657
323.667,5.408466657
323.708,5.408466657
323.75,5.408466657
323.792,5.408466657
323.833,5.408466657
323.875,5.408466657
323.917,5.408466657
323.958,5.408466657
324,5.465099816
324.042,5.465099816
324.083,5.465099816
324.125,5.465099816
324.167,5.465099816
324.208,5.465099816
324.25,5.465099816
324.292,5.465099816
324.333,5.465099816
324.375,5.465099816
324.417,5.465099816
324.458,5.465099816
324.5,5.465099816
324.542,5.465099816
324.583,5.465099816
324.625,5.465099816
324.667,5.465099816
324.708,5.465099816
324.75,5.465099816
324.792,5.465099816
324.833,5.465099816
324.875,5.465099816
324.917,5.465099816
324.958,5.465099816
325,5.26688376
325.042,5.26688376
325.083,5.26688376
325.125,5.26688376
325.167,5.26688376
325.208,5.26688376
325.25,5.26688376
325.292,5.26688376
325.333,5.26688376
325.375,5.26688376
325.417,5.26688376
325.458,5.26688376
325.5,5.26688376
325.542,5.26688376
325.583,5.26688376
325.625,5.26688376
325.667,5.26688376
325.708,5.26688376
325.75,5.26688376
325.792,5.26688376
325.833,5.26688376
325.875,5.26688376
325.917,5.26688376
325.958,5.26688376
326,5.663315871
326.042,5.663315871
326.083,5.663315871
326.125,5.663315871
326.167,5.663315871
326.208,5.663315871
326.25,5.663315871
326.292,5.663315871
326.333,5.663315871
326.375,5.663315871
326.417,5.663315871
326.458,5.663315871
326.5,5.663315871
326.542,5.663315871
326.583,5.663315871
326.625,5.663315871
326.667,5.663315871
326.708,5.663315871
326.75,5.663315871
326.792,5.663315871
326.833,5.663315871
326.875,5.663315871
326.917,5.663315871
326.958,5.663315871
327,6.371230355
327.042,6.371230355
327.083,6.371230355
327.125,6.371230355
327.167,6.371230355
327.208,6.371230355
327.25,6.371230355
327.292,6.371230355
327.333,6.371230355
327.375,6.371230355
327.417,6.371230355
327.458,6.371230355
327.5,6.371230355
327.542,6.371230355
327.583,6.371230355
327.625,6.371230355
327.667,6.371230355
327.708,6.371230355
327.75,6.371230355
327.792,6.371230355
327.833,6.371230355
327.875,6.371230355
327.917,6.371230355
327.958,6.371230355
328,6.342913776
328.042,6.342913776
328.083,6.342913776
328.125,6.342913776
328.167,6.342913776
328.208,6.342913776
328.25,6.342913776
328.292,6.342913776
328.333,6.342913776
328.375,6.342913776
328.417,6.342913776
328.458,6.342913776
328.5,6.342913776
328.542,6.342913776
328.583,6.342913776
328.625,6.342913776
328.667,6.342913776
328.708,6.342913776
328.75,6.342913776
328.792,6.342913776
328.833,6.342913776
328.875,6.342913776
328.917,6.342913776
328.958,6.342913776
329,6.484496673
329.042,6.484496673
329.083,6.484496673
329.125,6.484496673
329.167,6.484496673
329.208,6.484496673
329.25,6.484496673
329.292,6.484496673
329.333,6.484496673
329.375,6.484496673
329.417,6.484496673
329.458,6.484496673
329.5,6.484496673
329.542,6.484496673
329.583,6.484496673
329.625,6.484496673
329.667,6.484496673
329.708,6.484496673
329.75,6.484496673
329.792,6.484496673
329.833,6.484496673
329.875,6.484496673
329.917,6.484496673
329.958,6.484496673
330,6.342913776
330.042,6.342913776
330.083,6.342913776
330.125,6.342913776
330.167,6.342913776
330.208,6.342913776
330.25,6.342913776
330.292,6.342913776
330.333,6.342913776
330.375,6.342913776
330.417,6.342913776
330.458,6.342913776
330.5,6.342913776
330.542,6.342913776
330.583,6.342913776
330.625,6.342913776
330.667,6.342913776
330.708,6.342913776
330.75,6.342913776
330.792,6.342913776
330.833,6.342913776
330.875,6.342913776
330.917,6.342913776
330.958,6.342913776
331,5.946481665
331.042,5.946481665
331.083,5.946481665
331.125,5.946481665
331.167,5.946481665
331.208,5.946481665
331.25,5.946481665
331.292,5.946481665
331.333,5.946481665
331.375,5.946481665
331.417,5.946481665
331.458,5.946481665
331.5,5.946481665
331.542,5.946481665
331.583,5.946481665
331.625,5.946481665
331.667,5.946481665
331.708,5.946481665
331.75,5.946481665
331.792,5.946481665
331.833,5.946481665
331.875,5.946481665
331.917,5.946481665
331.958,5.946481665
332,5.634999292
332.042,5.634999292
332.083,5.634999292
332.125,5.634999292
332.167,5.634999292
332.208,5.634999292
332.25,5.634999292
332.292,5.634999292
332.333,5.634999292
332.375,5.634999292
332.417,5.634999292
332.458,5.634999292
332.5,5.634999292
332.542,5.634999292
332.583,5.634999292
332.625,5.634999292
332.667,5.634999292
332.708,5.634999292
332.75,5.634999292
332.792,5.634999292
332.833,5.634999292
332.875,5.634999292
332.917,5.634999292
332.958,5.634999292
333,5.578366133
333.042,5.578366133
333.083,5.578366133
333.125,5.578366133
333.167,5.578366133
333.208,5.578366133
333.25,5.578366133
333.292,5.578366133
333.333,5.578366133
333.375,5.578366133
333.417,5.578366133
333.458,5.578366133
333.5,5.578366133
333.542,5.578366133
333.583,5.578366133
333.625,5.578366133
333.667,5.578366133
333.708,5.578366133
333.75,5.578366133
333.792,5.578366133
333.833,5.578366133
333.875,5.578366133
333.917,5.578366133
333.958,5.578366133
334,5.210250602
334.042,5.210250602
334.083,5.210250602
334.125,5.210250602
334.167,5.210250602
334.208,5.210250602
334.25,5.210250602
334.292,5.210250602
334.333,5.210250602
334.375,5.210250602
334.417,5.210250602
334.458,5.210250602
334.5,5.210250602
334.542,5.210250602
334.583,5.210250602
334.625,5.210250602
334.667,5.210250602
334.708,5.210250602
334.75,5.210250602
334.792,5.210250602
334.833,5.210250602
334.875,5.210250602
334.917,5.210250602
334.958,5.210250602
335,4.530652697
335.042,4.530652697
335.083,4.530652697
335.125,4.530652697
335.167,4.530652697
335.208,4.530652697
335.25,4.530652697
335.292,4.530652697
335.333,4.530652697
335.375,4.530652697
335.417,4.530652697
335.458,4.530652697
335.5,4.530652697
335.542,4.530652697
335.583,4.530652697
335.625,4.530652697
335.667,4.530652697
335.708,4.530652697
335.75,4.530652697
335.792,4.530652697
335.833,4.530652697
335.875,4.530652697
335.917,4.530652697
335.958,4.530652697
336,3.596205578
336.042,3.596205578
336.083,3.596205578
336.125,3.596205578
336.167,3.596205578
336.208,3.596205578
336.25,3.596205578
336.292,3.596205578
336.333,3.596205578
336.375,3.596205578
336.417,3.596205578
336.458,3.596205578
336.5,3.596205578
336.542,3.596205578
336.583,3.596205578
336.625,3.596205578
336.667,3.596205578
336.708,3.596205578
336.75,3.596205578
336.792,3.596205578
336.833,3.596205578
336.875,3.596205578
336.917,3.596205578
336.958,3.596205578
337,2.916607674
337.042,2.916607674
337.083,2.916607674
337.125,2.916607674
337.167,2.916607674
337.208,2.916607674
337.25,2.916607674
337.292,2.916607674
337.333,2.916607674
337.375,2.916607674
337.417,2.916607674
337.458,2.916607674
337.5,2.916607674
337.542,2.916607674
337.583,2.916607674
337.625,2.916607674
337.667,2.916607674
337.708,2.916607674
337.75,2.916607674
337.792,2.916607674
337.833,2.916607674
337.875,2.916607674
337.917,2.916607674
337.958,2.916607674
338,3.228090047
338.042,3.228090047
338.083,3.228090047
338.125,3.228090047
338.167,3.228090047
338.208,3.228090047
338.25,3.228090047
338.292,3.228090047
338.333,3.228090047
338.375,3.228090047
338.417,3.228090047
338.458,3.228090047
338.5,3.228090047
338.542,3.228090047
338.583,3.228090047
338.625,3.228090047
338.667,3.228090047
338.708,3.228090047
338.75,3.228090047
338.792,3.228090047
338.833,3.228090047
338.875,3.228090047
338.917,3.228090047
338.958,3.228090047
339,3.143140309
339.042,3.143140309
339.083,3.143140309
339.125,3.143140309
339.167,3.143140309
339.208,3.143140309
339.25,3.143140309
339.292,3.143140309
339.333,3.143140309
339.375,3.143140309
339.417,3.143140309
339.458,3.143140309
339.5,3.143140309
339.542,3.143140309
339.583,3.143140309
339.625,3.143140309
339.667,3.143140309
339.708,3.143140309
339.75,3.143140309
339.792,3.143140309
339.833,3.143140309
339.875,3.143140309
339.917,3.143140309
339.958,3.143140309
340,2.491858983
340.042,2.491858983
340.083,2.491858983
340.125,2.491858983
340.167,2.491858983
340.208,2.491858983
340.25,2.491858983
340.292,2.491858983
340.333,2.491858983
340.375,2.491858983
340.417,2.491858983
340.458,2.491858983
340.5,2.491858983
340.542,2.491858983
340.583,2.491858983
340.625,2.491858983
340.667,2.491858983
340.708,2.491858983
340.75,2.491858983
340.792,2.491858983
340.833,2.491858983
340.875,2.491858983
340.917,2.491858983
340.958,2.491858983
341,2.803341356
341.042,2.803341356
341.083,2.803341356
341.125,2.803341356
341.167,2.803341356
341.208,2.803341356
341.25,2.803341356
341.292,2.803341356
341.333,2.803341356
341.375,2.803341356
341.417,2.803341356
341.458,2.803341356
341.5,2.803341356
341.542,2.803341356
341.583,2.803341356
341.625,2.803341356
341.667,2.803341356
341.708,2.803341356
341.75,2.803341356
341.792,2.803341356
341.833,2.803341356
341.875,2.803341356
341.917,2.803341356
341.958,2.803341356
342,3.794421634
342.042,3.794421634
342.083,3.794421634
342.125,3.794421634
342.167,3.794421634
342.208,3.794421634
342.25,3.794421634
342.292,3.794421634
342.333,3.794421634
342.375,3.794421634
342.417,3.794421634
342.458,3.794421634
342.5,3.794421634
342.542,3.794421634
342.583,3.794421634
342.625,3.794421634
342.667,3.794421634
342.708,3.794421634
342.75,3.794421634
342.792,3.794421634
342.833,3.794421634
342.875,3.794421634
342.917,3.794421634
342.958,3.794421634
343,3.879371372
343.042,3.879371372
343.083,3.879371372
343.125,3.879371372
343.167,3.879371372
343.208,3.879371372
343.25,3.879371372
343.292,3.879371372
343.333,3.879371372
343.375,3.879371372
343.417,3.879371372
343.458,3.879371372
343.5,3.879371372
343.542,3.879371372
343.583,3.879371372
343.625,3.879371372
343.667,3.879371372
343.708,3.879371372
343.75,3.879371372
343.792,3.879371372
343.833,3.879371372
343.875,3.879371372
343.917,3.879371372
343.958,3.879371372
344,5.861531927
344.042,5.861531927
344.083,5.861531927
344.125,5.861531927
344.167,5.861531927
344.208,5.861531927
344.25,5.861531927
344.292,5.861531927
344.333,5.861531927
344.375,5.861531927
344.417,5.861531927
344.458,5.861531927
344.5,5.861531927
344.542,5.861531927
344.583,5.861531927
344.625,5.861531927
344.667,5.861531927
344.708,5.861531927
344.75,5.861531927
344.792,5.861531927
344.833,5.861531927
344.875,5.861531927
344.917,5.861531927
344.958,5.861531927
345,17.30142999
345.042,17.30142999
345.083,17.30142999
345.125,17.30142999
345.167,17.30142999
345.208,17.30142999
345.25,17.30142999
345.292,17.30142999
345.333,17.30142999
345.375,17.30142999
345.417,17.30142999
345.458,17.30142999
345.5,17.30142999
345.542,17.30142999
345.583,17.30142999
345.625,17.30142999
345.667,17.30142999
345.708,17.30142999
345.75,17.30142999
345.792,17.30142999
345.833,17.30142999
345.875,17.30142999
345.917,17.30142999
345.958,17.30142999
346,10.73198358
346.042,10.73198358
346.083,10.73198358
346.125,10.73198358
346.167,10.73198358
346.208,10.73198358
346.25,10.73198358
346.292,10.73198358
346.333,10.73198358
346.375,10.73198358
346.417,10.73198358
346.458,10.73198358
346.5,10.73198358
346.542,10.73198358
346.583,10.73198358
346.625,10.73198358
346.667,10.73198358
346.708,10.73198358
346.75,10.73198358
346.792,10.73198358
346.833,10.73198358
346.875,10.73198358
346.917,10.73198358
346.958,10.73198358
347,7.532210109
347.042,7.532210109
347.083,7.532210109
347.125,7.532210109
347.167,7.532210109
347.208,7.532210109
347.25,7.532210109
347.292,7.532210109
347.333,7.532210109
347.375,7.532210109
347.417,7.532210109
347.458,7.532210109
347.5,7.532210109
347.542,7.532210109
347.583,7.532210109
347.625,7.532210109
347.667,7.532210109
347.708,7.532210109
347.75,7.532210109
347.792,7.532210109
347.833,7.532210109
347.875,7.532210109
347.917,7.532210109
347.958,7.532210109
348,7.277360895
348.042,7.277360895
348.083,7.277360895
348.125,7.277360895
348.167,7.277360895
348.208,7.277360895
348.25,7.277360895
348.292,7.277360895
348.333,7.277360895
348.375,7.277360895
348.417,7.277360895
348.458,7.277360895
348.5,7.277360895
348.542,7.277360895
348.583,7.277360895
348.625,7.277360895
348.667,7.277360895
348.708,7.277360895
348.75,7.277360895
348.792,7.277360895
348.833,7.277360895
348.875,7.277360895
348.917,7.277360895
348.958,7.277360895
349,20.67110293
349.042,20.67110293
349.083,20.67110293
349.125,20.67110293
349.167,20.67110293
349.208,20.67110293
349.25,20.67110293
349.292,20.67110293
349.333,20.67110293
349.375,20.67110293
349.417,20.67110293
349.458,20.67110293
349.5,20.67110293
349.542,20.67110293
349.583,20.67110293
349.625,20.67110293
349.667,20.67110293
349.708,20.67110293
349.75,20.67110293
349.792,20.67110293
349.833,20.67110293
349.875,20.67110293
349.917,20.67110293
349.958,20.67110293
350,69.26235311
350.042,69.26235311
350.083,69.26235311
350.125,69.26235311
350.167,69.26235311
350.208,69.26235311
350.25,69.26235311
350.292,69.26235311
350.333,69.26235311
350.375,69.26235311
350.417,69.26235311
350.458,69.26235311
350.5,69.26235311
350.542,69.26235311
350.583,69.26235311
350.625,69.26235311
350.667,69.26235311
350.708,69.26235311
350.75,69.26235311
350.792,69.26235311
350.833,69.26235311
350.875,69.26235311
350.917,69.26235311
350.958,69.26235311
351,28.31657936
351.042,28.31657936
351.083,28.31657936
351.125,28.31657936
351.167,28.31657936
351.208,28.31657936
351.25,28.31657936
351.292,28.31657936
351.333,28.31657936
351.375,28.31657936
351.417,28.31657936
351.458,28.31657936
351.5,28.31657936
351.542,28.31657936
351.583,28.31657936
351.625,28.31657936
351.667,28.31657936
351.708,28.31657936
351.75,28.31657936
351.792,28.31657936
351.833,28.31657936
351.875,28.31657936
351.917,28.31657936
351.958,28.31657936
352,16.14045023
352.042,16.14045023
352.083,16.14045023
352.125,16.14045023
352.167,16.14045023
352.208,16.14045023
352.25,16.14045023
352.292,16.14045023
352.333,16.14045023
352.375,16.14045023
352.417,16.14045023
352.458,16.14045023
352.5,16.14045023
352.542,16.14045023
352.583,16.14045023
352.625,16.14045023
352.667,16.14045023
352.708,16.14045023
352.75,16.14045023
352.792,16.14045023
352.833,16.14045023
352.875,16.14045023
352.917,16.14045023
352.958,16.14045023
353,11.35494832
353.042,11.35494832
353.083,11.35494832
353.125,11.35494832
353.167,11.35494832
353.208,11.35494832
353.25,11.35494832
353.292,11.35494832
353.333,11.35494832
353.375,11.35494832
353.417,11.35494832
353.458,11.35494832
353.5,11.35494832
353.542,11.35494832
353.583,11.35494832
353.625,11.35494832
353.667,11.35494832
353.708,11.35494832
353.75,11.35494832
353.792,11.35494832
353.833,11.35494832
353.875,11.35494832
353.917,11.35494832
353.958,11.35494832
354,9.23120487
354.042,9.23120487
354.083,9.23120487
354.125,9.23120487
354.167,9.23120487
354.208,9.23120487
354.25,9.23120487
354.292,9.23120487
354.333,9.23120487
354.375,9.23120487
354.417,9.23120487
354.458,9.23120487
354.5,9.23120487
354.542,9.23120487
354.583,9.23120487
354.625,9.23120487
354.667,9.23120487
354.708,9.23120487
354.75,9.23120487
354.792,9.23120487
354.833,9.23120487
354.875,9.23120487
354.917,9.23120487
354.958,9.23120487
355,8.35339091
355.042,8.35339091
355.083,8.35339091
355.125,8.35339091
355.167,8.35339091
355.208,8.35339091
355.25,8.35339091
355.292,8.35339091
355.333,8.35339091
355.375,8.35339091
355.417,8.35339091
355.458,8.35339091
355.5,8.35339091
355.542,8.35339091
355.583,8.35339091
355.625,8.35339091
355.667,8.35339091
355.708,8.35339091
355.75,8.35339091
355.792,8.35339091
355.833,8.35339091
355.875,8.35339091
355.917,8.35339091
355.958,8.35339091
356,6.937561943
356.042,6.937561943
356.083,6.937561943
356.125,6.937561943
356.167,6.937561943
356.208,6.937561943
356.25,6.937561943
356.292,6.937561943
356.333,6.937561943
356.375,6.937561943
356.417,6.937561943
356.458,6.937561943
356.5,6.937561943
356.542,6.937561943
356.583,6.937561943
356.625,6.937561943
356.667,6.937561943
356.708,6.937561943
356.75,6.937561943
356.792,6.937561943
356.833,6.937561943
356.875,6.937561943
356.917,6.937561943
356.958,6.937561943
357,6.201330879
357.042,6.201330879
357.083,6.201330879
357.125,6.201330879
357.167,6.201330879
357.208,6.201330879
357.25,6.201330879
357.292,6.201330879
357.333,6.201330879
357.375,6.201330879
357.417,6.201330879
357.458,6.201330879
357.5,6.201330879
357.542,6.201330879
357.583,6.201330879
357.625,6.201330879
357.667,6.201330879
357.708,6.201330879
357.75,6.201330879
357.792,6.201330879
357.833,6.201330879
357.875,6.201330879
357.917,6.201330879
357.958,6.201330879
358,8.749823021
358.042,8.749823021
358.083,8.749823021
358.125,8.749823021
358.167,8.749823021
358.208,8.749823021
358.25,8.749823021
358.292,8.749823021
358.333,8.749823021
358.375,8.749823021
358.417,8.749823021
358.458,8.749823021
358.5,8.749823021
358.542,8.749823021
358.583,8.749823021
358.625,8.749823021
358.667,8.749823021
358.708,8.749823021
358.75,8.749823021
358.792,8.749823021
358.833,8.749823021
358.875,8.749823021
358.917,8.749823021
358.958,8.749823021
359,5.833215348
359.042,5.833215348
359.083,5.833215348
359.125,5.833215348
359.167,5.833215348
359.208,5.833215348
359.25,5.833215348
359.292,5.833215348
359.333,5.833215348
359.375,5.833215348
359.417,5.833215348
359.458,5.833215348
359.5,5.833215348
359.542,5.833215348
359.583,5.833215348
359.625,5.833215348
359.667,5.833215348
359.708,5.833215348
359.75,5.833215348
359.792,5.833215348
359.833,5.833215348
359.875,5.833215348
359.917,5.833215348
359.958,5.833215348
360,5.578366133
360.042,5.578366133
360.083,5.578366133
360.125,5.578366133
360.167,5.578366133
360.208,5.578366133
360.25,5.578366133
360.292,5.578366133
360.333,5.578366133
360.375,5.578366133
360.417,5.578366133
360.458,5.578366133
360.5,5.578366133
360.542,5.578366133
360.583,5.578366133
360.625,5.578366133
360.667,5.578366133
360.708,5.578366133
360.75,5.578366133
360.792,5.578366133
360.833,5.578366133
360.875,5.578366133
360.917,5.578366133
360.958,5.578366133
361,4.41738638
361.042,4.41738638
361.083,4.41738638
361.125,4.41738638
361.167,4.41738638
361.208,4.41738638
361.25,4.41738638
361.292,4.41738638
361.333,4.41738638
361.375,4.41738638
361.417,4.41738638
361.458,4.41738638
361.5,4.41738638
361.542,4.41738638
361.583,4.41738638
361.625,4.41738638
361.667,4.41738638
361.708,4.41738638
361.75,4.41738638
361.792,4.41738638
361.833,4.41738638
361.875,4.41738638
361.917,4.41738638
361.958,4.41738638
362,4.445702959
362.042,4.445702959
362.083,4.445702959
362.125,4.445702959
362.167,4.445702959
362.208,4.445702959
362.25,4.445702959
362.292,4.445702959
362.333,4.445702959
362.375,4.445702959
362.417,4.445702959
362.458,4.445702959
362.5,4.445702959
362.542,4.445702959
362.583,4.445702959
362.625,4.445702959
362.667,4.445702959
362.708,4.445702959
362.75,4.445702959
362.792,4.445702959
362.833,4.445702959
362.875,4.445702959
362.917,4.445702959
362.958,4.445702959
363,4.332436642
363.042,4.332436642
363.083,4.332436642
363.125,4.332436642
363.167,4.332436642
363.208,4.332436642
363.25,4.332436642
363.292,4.332436642
363.333,4.332436642
363.375,4.332436642
363.417,4.332436642
363.458,4.332436642
363.5,4.332436642
363.542,4.332436642
363.583,4.332436642
363.625,4.332436642
363.667,4.332436642
363.708,4.332436642
363.75,4.332436642
363.792,4.332436642
363.833,4.332436642
363.875,4.332436642
363.917,4.332436642
363.958,4.332436642
364,4.020954269
364.042,4.020954269
364.083,4.020954269
364.125,4.020954269
364.167,4.020954269
364.208,4.020954269
364.25,4.020954269
364.292,4.020954269
364.333,4.020954269
364.375,4.020954269
364.417,4.020954269
364.458,4.020954269
364.5,4.020954269
364.542,4.020954269
364.583,4.020954269
364.625,4.020954269
364.667,4.020954269
364.708,4.020954269
364.75,4.020954269
364.792,4.020954269
364.833,4.020954269
364.875,4.020954269
364.917,4.020954269
364.958,4.020954269
365,4.247486904
365.042,4.247486904
365.083,4.247486904
365.125,4.247486904
365.167,4.247486904
365.208,4.247486904
365.25,4.247486904
365.292,4.247486904
365.333,4.247486904
365.375,4.247486904
365.417,4.247486904
365.458,4.247486904
365.5,4.247486904
365.542,4.247486904
365.583,4.247486904
365.625,4.247486904
365.667,4.247486904
365.708,4.247486904
365.75,4.247486904
365.792,4.247486904
365.833,4.247486904
365.875,4.247486904
365.917,4.247486904
365.958,4.247486904
366,3.596205578
366.042,3.596205578
366.083,3.596205578
366.125,3.596205578
366.167,3.596205578
366.208,3.596205578
366.25,3.596205578
366.292,3.596205578
366.333,3.596205578
366.375,3.596205578
366.417,3.596205578
366.458,3.596205578
366.5,3.596205578
366.542,3.596205578
366.583,3.596205578
366.625,3.596205578
366.667,3.596205578
366.708,3.596205578
366.75,3.596205578
366.792,3.596205578
366.833,3.596205578
366.875,3.596205578
366.917,3.596205578
366.958,3.596205578
367,2.718391618
