$Trinity Lake qdt year 2016 YC 08/25/22,
",,,",
JDAY,qdt
335.917,0.432117214
335.958,0.432117214
336,-1.171463592
336.042,56.09253641
336.083,-1.171463592
336.125,-1.171463592
336.167,31.21053641
336.208,-1.171463592
336.25,-3.635463592
336.292,35.01753641
336.333,-1.171463592
336.375,-15.32346359
336.417,-43.65646359
336.458,-38.41446359
336.5,-1.165463592
336.542,-1.171463592
336.583,135.8195364
336.625,-1.171463592
336.667,-65.07146359
336.708,-49.30846359
336.75,32.61953641
336.792,-10.31746359
336.833,-1.171463592
336.875,-82.41546359
336.917,21.09653641
336.958,-1.171463592
337,0.515133319
337.042,0.515133319
337.083,0.515133319
337.125,98.84913332
337.167,0.515133319
337.208,0.515133319
337.25,0.456133319
337.292,40.48913332
337.333,-33.34586668
337.375,-10.88886668
337.417,-45.93086668
337.458,0.515133319
337.5,0.515133319
337.542,0.515133319
337.583,116.9401333
337.625,0.515133319
337.667,-39.06686668
337.708,-47.82886668
337.75,-44.87086668
337.792,32.62013332
337.833,0.515133319
337.875,0.515133319
337.917,0.515133319
337.958,18.52713332
338,-0.194857429
338.042,-0.194857429
338.083,-0.194857429
338.125,-0.194857429
338.167,-4.137857429
338.208,19.45914257
338.25,-0.194857429
338.292,-0.194857429
338.333,-0.194857429
338.375,-0.194857429
338.417,48.01214257
338.458,-0.194857429
338.5,-0.194857429
338.542,-45.86185743
338.583,16.37214257
338.625,-0.194857429
338.667,55.90914257
338.708,-0.194857429
338.75,-0.194857429
338.792,-30.27185743
338.833,-57.99485743
338.875,2.437142571
338.917,-0.194857429
338.958,-0.194857429
339,101.6718654
339.042,-0.415134637
339.083,-7.077134637
339.125,40.98686536
339.167,-0.415134637
339.208,-5.291134637
339.25,-44.69813464
339.292,-64.37313464
339.333,15.15486536
339.375,-0.415134637
339.417,-0.415134637
339.458,-16.97513464
339.5,8.397865363
339.542,-0.415134637
339.583,-0.415134637
339.625,-0.415134637
339.667,-0.415134637
339.708,22.74286536
339.75,-12.70913464
339.792,22.57886536
339.833,-0.415134637
339.875,-0.415134637
339.917,-51.81813464
339.958,10.05086536
340,0.483713864
340.042,0.483713864
340.083,0.483713864
340.125,65.73171386
340.167,0.483713864
340.208,0.483713864
340.25,0.483713864
340.292,29.05471386
340.333,0.483713864
340.375,0.483713864
340.417,63.55571386
340.458,0.483713864
340.5,-4.549286136
340.542,-28.01228614
340.583,33.94671386
340.625,0.483713864
340.667,-21.49528614
340.708,-46.06028614
340.75,-2.515286136
340.792,6.668713864
340.833,-8.719286136
340.875,0.483713864
340.917,-50.67228614
340.958,72.16571386
341,0.083059492
341.042,0.083059492
341.083,121.8600595
341.125,-10.01694051
341.167,-23.35094051
341.208,-66.63194051
341.25,0.083059492
341.292,0.083059492
341.333,0.083059492
341.375,87.32005949
341.417,0.083059492
341.458,0.083059492
341.5,-12.49394051
341.542,-37.87594051
341.583,-48.40594051
341.625,0.083059492
341.667,0.083059492
341.708,54.98905949
341.75,-14.51194051
341.792,0.083059492
341.833,0.083059492
341.875,0.083059492
341.917,0.083059492
341.958,-32.48294051
342,14.05975979
342.042,-0.049240213
342.083,-0.049240213
342.125,-5.085240213
342.167,-0.049240213
342.208,-0.049240213
342.25,-0.049240213
342.292,-15.72424021
342.333,-0.049240213
342.375,-0.049240213
342.417,-10.41124021
342.458,-27.54524021
342.5,-39.08924021
342.542,14.79975979
342.583,-0.049240213
342.625,-0.049240213
342.667,39.55575979
342.708,9.67075979
342.75,9.76775979
342.792,18.50275979
342.833,14.51375979
342.875,16.22575979
342.917,23.94575979
342.958,13.18075979
343,-18.24443486
343.042,-0.58143486
343.083,-0.58143486
343.125,-0.58143486
343.167,23.11656514
343.208,-0.58143486
343.25,128.1395651
343.292,-0.58143486
343.333,-58.23743486
343.375,-58.49843486
343.417,-33.36143486
343.458,1.45656514
343.5,-0.58143486
343.542,-0.58143486
343.583,-10.18843486
343.625,-0.58143486
343.667,-0.58143486
343.708,-0.58143486
343.75,-0.58143486
343.792,-0.58143486
343.833,14.89056514
343.875,-26.12643486
343.917,-0.58143486
343.958,46.09256514
344,0.228415233
344.042,-63.73458477
344.083,-60.08358477
344.125,-69.87558477
344.167,3.227415233
344.208,0.228415233
344.25,75.73741523
344.292,0.228415233
344.333,-43.25458477
344.375,0.228415233
344.417,0.228415233
344.458,-28.02358477
344.5,-59.00858477
344.542,-71.99658477
344.583,-64.04158477
344.625,11.31641523
344.667,70.75241523
344.708,9.363415233
344.75,10.55941523
344.792,1.009415233
344.833,1.56241523
344.875,14.47641523
344.917,195.3984152
344.958,103.1734152
345,-11.55348489
345.042,-70.11948489
345.083,25.60951511
345.125,0.431515111
345.167,84.93951511
345.208,0.431515111
345.25,91.7875151
345.292,110.1865151
345.333,7.861515111
345.375,-97.30148489
345.417,59.47151511
345.458,150.4585151
345.5,0.431515111
345.542,122.9975151
345.583,-121.5954849
345.625,7.3795151
345.667,-45.79948489
345.708,-13.60748489
345.75,0.431515111
345.792,-34.47048489
345.833,43.34551511
345.875,-38.10248489
345.917,0.431515111
345.958,-86.25648489
346,49.34755394
346.042,59.45155394
346.083,36.29055394
346.125,17.12555394
346.167,27.77755394
346.208,5.79855394
346.25,42.33555394
346.292,31.03355394
346.333,-11.87244606
346.375,-1.16444606
346.417,-1.16444606
346.458,-8.59744606
346.5,36.14255394
346.542,41.37755394
346.583,-14.63444606
346.625,-1.16444606
346.667,-35.89444606
346.708,-88.10144606
346.75,-67.71744606
346.792,9.47355394
346.833,-1.16444606
346.875,-3.70244606
346.917,10.61455394
346.958,95.50355394
347,58.15131368
347.042,-7.324686317
347.083,5.211313683
347.125,40.73331368
347.167,62.90931368
347.208,-103.8606863
347.25,7.134313683
347.292,-35.01468632
347.333,5.421313683
347.375,-41.49968632
347.417,2.074313683
347.458,-16.75368632
347.5,13.50931368
347.542,-5.057686317
347.583,0.052313683
347.625,62.04331368
347.667,-20.94968632
347.708,9.359313683
347.75,0.052313683
347.792,-12.67568632
347.833,-12.47268632
347.875,-21.18468632
347.917,33.62031368
347.958,77.06631368
348,-22.91299759
348.042,-113.6529976
348.083,0.582002406
348.125,59.56300241
348.167,0.582002406
348.208,8.183002406
348.25,0.582002406
348.292,16.00500241
348.333,60.17300241
348.375,-25.85599759
348.417,-119.1769976
348.458,0.582002406
348.5,113.2650024
348.542,0.582002406
348.583,-123.8499976
348.625,0.582002406
348.667,60.50700241
348.708,0.582002406
348.75,-52.89899759
348.792,41.84800241
348.833,98.96900241
348.875,-2.706997594
348.917,0.582002406
348.958,-23.96599759
349,-131.5735212
349.042,18.90347883
349.083,-37.51352117
349.125,-57.07952117
349.167,-24.48852117
349.208,-0.382521174
349.25,-92.02552117
349.292,-22.37752117
349.333,-37.51452117
349.375,-0.382521174
349.417,-0.382521174
349.458,-5.893521174
349.5,49.16147883
349.542,-0.382521174
349.583,-67.70852117
349.625,-88.20252117
349.667,47.46947883
349.708,160.1754788
349.75,-0.382521174
349.792,39.94247883
349.833,37.3024788
349.875,63.6234788
349.917,175.3494788
349.958,82.5894788
350,-1.96023792
350.042,-49.46923792
350.083,-47.32023792
350.125,-81.26023792
350.167,133.6507621
350.208,341.5227621
350.25,382.2177621
350.292,435.2177621
350.333,267.4507621
350.375,20.8097621
350.417,302.8177621
350.458,251.3757621
350.5,34.1427621
350.542,337.1157621
350.583,-256.7162379
350.625,-12.0932379
350.667,-140.7192379
350.708,-89.90923792
350.75,-88.5522379
350.792,-29.21423792
350.833,-92.41923792
350.875,-361.0212379
350.917,-198.1642379
350.958,-12.62423792
351,22.62935363
351.042,144.5003536
351.083,106.8293536
351.125,89.88335363
351.167,61.6663536
351.208,137.2173536
351.25,106.7273536
351.292,35.87935363
351.333,-102.5996464
351.375,26.5813536
351.417,35.84235363
351.458,94.6423536
351.5,-82.90964637
351.542,42.07035363
351.583,-33.42864637
351.625,-46.14364637
351.667,-15.59164637
351.708,-92.92464637
351.75,5.339353626
351.792,-86.0496464
351.833,-125.5656464
351.875,0.701353626
351.917,-101.7106464
351.958,24.93935363
352,-40.79824241
352.042,43.18575759
352.083,0.306757587
352.125,125.4117576
352.167,128.0207576
352.208,3.826757587
352.25,-45.44224241
352.292,-40.89524241
352.333,83.2597576
352.375,-21.16724241
352.417,-23.73124241
352.458,4.493757587
352.5,122.1217576
352.542,-94.89524241
352.583,-36.44724241
352.625,-47.78524241
352.667,42.40875759
352.708,122.6737576
352.75,-65.80524241
352.792,-54.62524241
352.833,0.306757587
352.875,-205.4202424
352.917,25.07875759
352.958,0.306757587
353,10.26733459
353.042,91.17033459
353.083,167.9053346
353.125,-61.19166541
353.167,-0.594665408
353.208,-0.594665408
353.25,-0.594665408
353.292,-18.21066541
353.333,22.93733459
353.375,24.89233459
353.417,-0.594665408
353.458,40.69933459
353.5,0.68233459
353.542,33.50933459
353.583,27.45733459
353.625,13.03033459
353.667,0.82533459
353.708,-3.114665408
353.75,-158.6026654
353.792,-0.594665408
353.833,-0.594665408
353.875,28.04533459
353.917,77.27133459
353.958,-17.51266541
354,0.444465528
354.042,18.95746553
354.083,7.15546553
354.125,12.23346553
354.167,75.10946553
354.208,0.444465528
354.25,0.444465528
354.292,31.25146553
354.333,23.42346553
354.375,-89.58853447
354.417,0.444465528
354.458,17.03946553
354.5,-9.523534472
354.542,0.444465528
354.583,-14.85653447
354.625,72.91946553
354.667,0.444465528
354.708,0.444465528
354.75,-43.55153447
354.792,-68.13353447
354.833,16.26046553
354.875,-7.059534472
354.917,0.444465528
354.958,-46.73653447
355,0.367852803
355.042,-7.112147197
355.083,-24.9181472
355.125,-25.4601472
355.167,0.367852803
355.208,0.367852803
355.25,142.9058528
355.292,94.4958528
355.333,-44.8651472
355.375,0.367852803
355.417,12.7388528
355.458,84.0918528
355.5,-1.261147197
355.542,2.367852803
355.583,-77.8881472
355.625,-119.2851472
355.667,0.367852803
355.708,111.3088528
355.75,0.367852803
355.792,-66.4231472
355.833,-48.6221472
355.875,-28.7471472
355.917,3.040852803
355.958,126.1478528
356,69.42603223
356.042,-33.26296778
356.083,11.80403223
356.125,-82.01396778
356.167,-88.9099678
356.208,17.56203223
356.25,121.3390322
356.292,-0.484967775
356.333,11.95003223
356.375,-67.12496778
356.417,-0.484967775
356.458,-4.430967775
356.5,27.35003223
356.542,101.3270322
356.583,-16.55796778
356.625,-84.09896778
356.667,5.282032225
356.708,-0.484967775
356.75,91.16503223
356.792,-80.70196778
356.833,-3.09896778
356.875,-10.12796778
356.917,-18.08796778
356.958,20.87603223
357,0.109836183
357.042,-16.50416382
357.083,0.109836183
357.125,35.02383618
357.167,0.109836183
357.208,-25.80916382
357.25,0.109836183
357.292,70.27383618
357.333,0.109836183
357.375,-109.0671638
357.417,0.109836183
357.458,0.109836183
357.5,-1.76216382
357.542,18.02283618
357.583,126.7348362
357.625,-24.72116382
357.667,-18.07116382
357.708,0.109836183
357.75,11.35983618
357.792,-4.333163817
357.833,-8.90816382
357.875,3.841836183
357.917,-35.90516382
357.958,0.109836183
358,-0.296521258
358.042,-0.296521258
358.083,33.05747874
358.125,65.37047874
358.167,49.26547874
358.208,72.78247874
358.25,-7.895521258
358.292,-0.296521258
358.333,-7.65052126
358.375,37.17147874
358.417,68.03147874
358.458,-24.38652126
358.5,0.457478742
358.542,-24.32852126
358.583,-60.73752126
358.625,-40.44052126
358.667,-10.87152126
358.708,-35.64852126
358.75,-12.88652126
358.792,-32.13652126
358.833,-0.296521258
358.875,-0.296521258
358.917,-0.296521258
358.958,14.69047874
359,0.229014271
359.042,25.03901427
359.083,0.229014271
359.125,33.75501427
359.167,0.229014271
359.208,-78.50098573
359.25,0.229014271
359.292,0.229014271
359.333,-13.01998573
359.375,16.53901427
359.417,0.229014271
359.458,114.9780143
359.5,0.229014271
359.542,-50.53398573
359.583,-74.77698573
359.625,0.229014271
359.667,0.229014271
359.708,145.1940143
359.75,0.229014271
359.792,-91.70398573
359.833,-16.86798573
359.875,-21.20098573
359.917,0.229014271
359.958,0.229014271
360,131.1317757
360.042,51.78977565
360.083,-18.53522435
360.125,-84.15822435
360.167,0.108775653
360.208,0.108775653
360.25,37.12877565
360.292,0.108775653
360.333,48.22077565
360.375,-17.22422435
360.417,-75.60522435
360.458,0.108775653
360.5,0.108775653
360.542,-24.85022435
360.583,-74.14122435
360.625,17.19977565
360.667,0.108775653
360.708,25.53977565
360.75,2.368775653
360.792,5.258775653
360.833,-11.08322435
360.875,-12.44922435
360.917,0.900775653
360.958,115.6307757
361,0.667709818
361.042,-38.19529018
361.083,-54.17629018
361.125,0.667709818
361.167,0.667709818
361.208,92.35670982
361.25,0.667709818
361.292,-13.66229018
361.333,-96.12629018
361.375,0.667709818
361.417,0.667709818
361.458,-1.260290182
361.5,0.881709818
361.542,0.667709818
361.583,-6.852290182
361.625,24.30270982
361.667,0.667709818
361.708,0.667709818
361.75,-90.67729018
361.792,11.60370982
361.833,9.061709818
361.875,24.52370982
361.917,0.667709818
361.958,150.7547098
362,-24.67282037
362.042,-55.68482037
362.083,15.18917963
362.125,0.253179633
362.167,-39.88682037
362.208,7.342179633
362.25,168.4041796
362.292,-2.955820367
362.333,-211.8858204
362.375,0.253179633
362.417,185.2191796
362.458,0.253179633
362.5,0.253179633
362.542,-11.09282037
362.583,-64.61082037
362.625,0.253179633
362.667,0.253179633
362.708,0.253179633
362.75,0.253179633
362.792,0.253179633
362.833,109.2191796
362.875,-20.85582037
362.917,0.253179633
362.958,-25.59882037
363,-52.72981368
363.042,3.213186318
363.083,-0.814813682
363.125,-0.814813682
363.167,34.33718632
363.208,-0.814813682
363.25,-0.814813682
363.292,20.92518632
363.333,-0.814813682
363.375,-0.814813682
363.417,-23.49581368
363.458,-0.814813682
363.5,111.3961863
363.542,-105.1848137
363.583,-0.814813682
363.625,-0.814813682
363.667,-0.814813682
363.708,-0.814813682
363.75,-0.814813682
363.792,-0.814813682
363.833,-115.7628137
363.875,-0.814813682
363.917,-0.814813682
363.958,125.4581863
364,-0.238245408
364.042,-0.238245408
364.083,-48.15424541
364.125,-0.238245408
364.167,-0.238245408
364.208,108.0517546
364.25,-0.238245408
364.292,-116.3982454
364.333,-0.238245408
364.375,15.06575459
364.417,-0.238245408
364.458,-5.808245408
364.5,19.23075459
364.542,14.01575459
364.583,-0.238245408
364.625,-7.166245408
364.667,-29.93524541
364.708,21.04375459
364.75,0.09875459
364.792,14.38875459
364.833,21.69975459
364.875,0.148754592
364.917,-18.94424541
364.958,-21.10524541
365,1.111263715
365.0416667,0
365.0833333,50.367
365.125,0
365.1666667,-9.892
365.2083333,0
365.25,0
365.2916667,0
365.3333333,0
365.375,0
365.4166667,0
365.4583333,-74.868
365.5,0
365.5416667,0
365.5833333,0
365.625,15.685
365.6666667,24.153
365.7083333,12.956
365.75,5.551
365.7916667,19.107
365.8333333,-13.272
365.875,7.257
365.9166667,16.33
365.9583333,0
366,0
366.0416667,0
366.0833333,0
366.125,0
366.1666667,0
366.2083333,0
366.25,11.231
366.2916667,0
366.3333333,0
366.375,0
366.4166667,-4.784
366.4583333,0
366.5,0
366.5416667,0
366.5833333,0
366.625,0
366.6666667,0
366.7083333,-22.749
366.75,0
366.7916667,0.741
366.8333333,21.868
366.875,0
366.9166667,0
366.9583333,78.268
367,0
