$//SWIFT CR/TEMP-WATER//1HOUR/sactrn_bc_script/
      JDAY,TEMP-WATER(C)
132.208,11.72
132.250,11.72
132.292,11.72
132.333,11.72
132.375,11.72
132.417,11.72
132.458,11.72
132.500,11.72
132.542,11.72
132.583,11.72
132.625,11.72
132.667,11.72
132.708,11.72
132.750,11.72
132.792,11.72
132.833,11.72
132.875,11.72
132.917,11.72
132.958,11.72
133.000,11.72
133.042,11.42
133.083,11.42
133.125,11.42
133.167,11.42
133.208,11.42
133.250,11.42
133.292,11.42
133.333,11.42
133.375,11.42
133.417,11.42
133.458,11.42
133.500,11.42
133.542,11.42
133.583,11.42
133.625,11.42
133.667,11.42
133.708,11.42
133.750,11.42
133.792,11.42
133.833,11.42
133.875,11.42
133.917,11.42
133.958,11.42
134.000,11.42
134.042,11.64
134.083,11.64
134.125,11.64
134.167,11.64
134.208,11.64
134.250,11.64
134.292,11.64
134.333,11.64
134.375,11.64
134.417,11.64
134.458,11.64
134.500,11.64
134.542,11.64
134.583,11.64
134.625,11.64
134.667,11.64
134.708,11.64
134.750,11.64
134.792,11.64
134.833,11.64
134.875,11.64
134.917,11.64
134.958,11.64
135.000,11.64
135.042,11.91
135.083,11.91
135.125,11.91
135.167,11.91
135.208,11.91
135.250,11.91
135.292,11.91
135.333,11.91
135.375,11.91
135.417,11.91
135.458,11.91
135.500,11.91
135.542,11.91
135.583,11.91
135.625,11.91
135.667,11.91
135.708,11.91
135.750,11.91
135.792,11.91
135.833,11.91
135.875,11.91
135.917,11.91
135.958,11.91
136.000,11.91
136.042,11.94
136.083,11.94
136.125,11.94
136.167,11.94
136.208,11.94
136.250,11.94
136.292,11.94
136.333,11.94
136.375,11.94
136.417,11.94
136.458,11.94
136.500,11.94
136.542,11.94
136.583,11.94
136.625,11.94
136.667,11.94
136.708,11.94
136.750,11.94
136.792,11.94
136.833,11.94
136.875,11.94
136.917,11.94
136.958,11.94
137.000,11.94
137.042,11.61
137.083,11.61
137.125,11.61
137.167,11.61
137.208,11.61
137.250,11.61
137.292,11.61
137.333,11.61
137.375,11.61
137.417,11.61
137.458,11.61
137.500,11.61
137.542,11.61
137.583,11.61
137.625,11.61
137.667,11.61
137.708,11.61
137.750,11.61
137.792,11.61
137.833,11.61
137.875,11.61
137.917,11.61
137.958,11.61
138.000,11.61
138.042,11.43
138.083,11.43
138.125,11.43
138.167,11.43
138.208,11.43
138.250,11.43
138.292,11.43
138.333,11.43
138.375,11.43
138.417,11.43
138.458,11.43
138.500,11.43
138.542,11.43
138.583,11.43
138.625,11.43
138.667,11.43
138.708,11.43
138.750,11.43
138.792,11.43
138.833,11.43
138.875,11.43
138.917,11.43
138.958,11.43
139.000,11.43
139.042,11.80
139.083,11.80
139.125,11.80
139.167,11.80
139.208,11.80
139.250,11.80
139.292,11.80
139.333,11.80
139.375,11.80
139.417,11.80
139.458,11.80
139.500,11.80
139.542,11.80
139.583,11.80
139.625,11.80
139.667,11.80
139.708,11.80
139.750,11.80
139.792,11.80
139.833,11.80
139.875,11.80
139.917,11.80
139.958,11.80
140.000,11.80
140.042,12.20
140.083,12.20
140.125,12.20
140.167,12.20
140.208,12.20
140.250,12.20
140.292,12.20
140.333,12.20
140.375,12.20
140.417,12.20
140.458,12.20
140.500,12.20
140.542,12.20
140.583,12.20
140.625,12.20
140.667,12.20
140.708,12.20
140.750,12.20
140.792,12.20
140.833,12.20
140.875,12.20
140.917,12.20
140.958,12.20
141.000,12.20
141.042,12.47
141.083,12.47
141.125,12.47
141.167,12.47
141.208,12.47
141.250,12.47
141.292,12.47
141.333,12.47
141.375,12.47
141.417,12.47
141.458,12.47
141.500,12.47
141.542,12.47
141.583,12.47
141.625,12.47
141.667,12.47
141.708,12.47
141.750,12.47
141.792,12.47
141.833,12.47
141.875,12.47
141.917,12.47
141.958,12.47
142.000,12.47
142.042,11.92
142.083,11.92
142.125,11.92
142.167,11.92
142.208,11.92
142.250,11.92
142.292,11.92
142.333,11.92
142.375,11.92
142.417,11.92
142.458,11.92
142.500,11.92
142.542,11.92
142.583,11.92
142.625,11.92
142.667,11.92
142.708,11.92
142.750,11.92
142.792,11.92
142.833,11.92
142.875,11.92
142.917,11.92
142.958,11.92
143.000,11.92
143.042,11.51
143.083,11.51
143.125,11.51
143.167,11.51
143.208,11.51
143.250,11.51
143.292,11.51
143.333,11.51
143.375,11.51
143.417,11.51
143.458,11.51
143.500,11.51
143.542,11.51
143.583,11.51
143.625,11.51
143.667,11.51
143.708,11.51
143.750,11.51
143.792,11.51
143.833,11.51
143.875,11.51
143.917,11.51
143.958,11.51
144.000,11.51
144.042,11.82
144.083,11.82
144.125,11.82
144.167,11.82
144.208,11.82
144.250,11.82
144.292,11.82
144.333,11.82
144.375,11.82
144.417,11.82
144.458,11.82
144.500,11.82
144.542,11.82
144.583,11.82
144.625,11.82
144.667,11.82
144.708,11.82
144.750,11.82
144.792,11.82
144.833,11.82
144.875,11.82
144.917,11.82
144.958,11.82
145.000,11.82
145.042,12.37
145.083,12.37
145.125,12.37
145.167,12.37
145.208,12.37
145.250,12.37
145.292,12.37
145.333,12.37
145.375,12.37
145.417,12.37
145.458,12.37
145.500,12.37
145.542,12.37
145.583,12.37
145.625,12.37
145.667,12.37
145.708,12.37
145.750,12.37
145.792,12.37
145.833,12.37
145.875,12.37
145.917,12.37
145.958,12.37
146.000,12.37
146.042,12.51
146.083,12.51
146.125,12.51
146.167,12.51
146.208,12.51
146.250,12.51
146.292,12.51
146.333,12.51
146.375,12.51
146.417,12.51
146.458,12.51
146.500,12.51
146.542,12.51
146.583,12.51
146.625,12.51
146.667,12.51
146.708,12.51
146.750,12.51
146.792,12.51
146.833,12.51
146.875,12.51
146.917,12.51
146.958,12.51
147.000,12.51
147.042,12.44
147.083,12.44
147.125,12.44
147.167,12.44
147.208,12.44
147.250,12.44
147.292,12.44
147.333,12.44
147.375,12.44
147.417,12.44
147.458,12.44
147.500,12.44
147.542,12.44
147.583,12.44
147.625,12.44
147.667,12.44
147.708,12.44
147.750,12.44
147.792,12.44
147.833,12.44
147.875,12.44
147.917,12.44
147.958,12.44
148.000,12.44
148.042,11.73
148.083,11.73
148.125,11.73
148.167,11.73
148.208,11.73
148.250,11.73
148.292,11.73
148.333,11.73
148.375,11.73
148.417,11.73
148.458,11.73
148.500,11.73
148.542,11.73
148.583,11.73
148.625,11.73
148.667,11.73
148.708,11.73
148.750,11.73
148.792,11.73
148.833,11.73
148.875,11.73
148.917,11.73
148.958,11.73
149.000,11.73
149.042,12.29
149.083,12.29
149.125,12.29
149.167,12.29
149.208,12.29
149.250,12.29
149.292,12.29
149.333,12.29
149.375,12.29
149.417,12.29
149.458,12.29
149.500,12.29
149.542,12.29
149.583,12.29
149.625,12.29
149.667,12.29
149.708,12.29
149.750,12.29
149.792,12.29
149.833,12.29
149.875,12.29
149.917,12.29
149.958,12.29
150.000,12.29
150.042,13.18
150.083,13.18
150.125,13.18
150.167,13.18
150.208,13.18
150.250,13.18
150.292,13.18
150.333,13.18
150.375,13.18
150.417,13.18
150.458,13.18
150.500,13.18
150.542,13.18
150.583,13.18
150.625,13.18
150.667,13.18
150.708,13.18
150.750,13.18
150.792,13.18
150.833,13.18
150.875,13.18
150.917,13.18
150.958,13.18
151.000,13.18
151.042,13.66
151.083,13.66
151.125,13.66
151.167,13.66
151.208,13.66
151.250,13.66
151.292,13.66
151.333,13.66
151.375,13.66
151.417,13.66
151.458,13.66
151.500,13.66
151.542,13.66
151.583,13.66
151.625,13.66
151.667,13.66
151.708,13.66
151.750,13.66
151.792,13.66
151.833,13.66
151.875,13.66
151.917,13.66
151.958,13.66
152.000,13.66
152.042,13.22
152.083,13.22
152.125,13.22
152.167,13.22
152.208,13.22
152.250,13.22
152.292,13.22
152.333,13.22
152.375,13.22
152.417,13.22
152.458,13.22
152.500,13.22
152.542,13.22
152.583,13.22
152.625,13.22
152.667,13.22
152.708,13.22
152.750,13.22
152.792,13.22
152.833,13.22
152.875,13.22
152.917,13.22
152.958,13.22
153.000,13.22
153.042,12.86
153.083,12.86
153.125,12.86
153.167,12.86
153.208,12.86
153.250,12.86
153.292,12.86
153.333,12.86
153.375,12.86
153.417,12.86
153.458,12.86
153.500,12.86
153.542,12.86
153.583,12.86
153.625,12.86
153.667,12.86
153.708,12.86
153.750,12.86
153.792,12.86
153.833,12.86
153.875,12.86
153.917,12.86
153.958,12.86
154.000,12.86
154.042,13.09
154.083,13.09
154.125,13.09
154.167,13.09
154.208,13.09
154.250,13.09
154.292,13.09
154.333,13.09
154.375,13.09
154.417,13.09
154.458,13.09
154.500,13.09
154.542,13.09
154.583,13.09
154.625,13.09
154.667,13.09
154.708,13.09
154.750,13.09
154.792,13.09
154.833,13.09
154.875,13.09
154.917,13.09
154.958,13.09
155.000,13.09
155.042,13.81
155.083,13.81
155.125,13.81
155.167,13.81
155.208,13.81
155.250,13.81
155.292,13.81
155.333,13.81
155.375,13.81
155.417,13.81
155.458,13.81
155.500,13.81
155.542,13.81
155.583,13.81
155.625,13.81
155.667,13.81
155.708,13.81
155.750,13.81
155.792,13.81
155.833,13.81
155.875,13.81
155.917,13.81
155.958,13.81
156.000,13.81
156.042,13.90
156.083,13.90
156.125,13.90
156.167,13.90
156.208,13.90
156.250,13.90
156.292,13.90
156.333,13.90
156.375,13.90
156.417,13.90
156.458,13.90
156.500,13.90
156.542,13.90
156.583,13.90
156.625,13.90
156.667,13.90
156.708,13.90
156.750,13.90
156.792,13.90
156.833,13.90
156.875,13.90
156.917,13.90
156.958,13.90
157.000,13.90
157.042,12.86
157.083,12.86
157.125,12.86
157.167,12.86
157.208,12.86
157.250,12.86
157.292,12.86
157.333,12.86
157.375,12.86
157.417,12.86
157.458,12.86
157.500,12.86
157.542,12.86
157.583,12.86
157.625,12.86
157.667,12.86
157.708,12.86
157.750,12.86
157.792,12.86
157.833,12.86
157.875,12.86
157.917,12.86
157.958,12.86
158.000,12.86
158.042,11.90
158.083,11.90
158.125,11.90
158.167,11.90
158.208,11.90
158.250,11.90
158.292,11.90
158.333,11.90
158.375,11.90
158.417,11.90
158.458,11.90
158.500,11.90
158.542,11.90
158.583,11.90
158.625,11.90
158.667,11.90
158.708,11.90
158.750,11.90
158.792,11.90
158.833,11.90
158.875,11.90
158.917,11.90
158.958,11.90
159.000,11.90
159.042,12.06
159.083,12.06
159.125,12.06
159.167,12.06
159.208,12.06
159.250,12.06
159.292,12.06
159.333,12.06
159.375,12.06
159.417,12.06
159.458,12.06
159.500,12.06
159.542,12.06
159.583,12.06
159.625,12.06
159.667,12.06
159.708,12.06
159.750,12.06
159.792,12.06
159.833,12.06
159.875,12.06
159.917,12.06
159.958,12.06
160.000,12.06
160.042,12.58
160.083,12.58
160.125,12.58
160.167,12.58
160.208,12.58
160.250,12.58
160.292,12.58
160.333,12.58
160.375,12.58
160.417,12.58
160.458,12.58
160.500,12.58
160.542,12.58
160.583,12.58
160.625,12.58
160.667,12.58
160.708,12.58
160.750,12.58
160.792,12.58
160.833,12.58
160.875,12.58
160.917,12.58
160.958,12.58
161.000,12.58
161.042,12.77
161.083,12.77
161.125,12.77
161.167,12.77
161.208,12.77
161.250,12.77
161.292,12.77
161.333,12.77
161.375,12.77
161.417,12.77
161.458,12.77
161.500,12.77
161.542,12.77
161.583,12.77
161.625,12.77
161.667,12.77
161.708,12.77
161.750,12.77
161.792,12.77
161.833,12.77
161.875,12.77
161.917,12.77
161.958,12.77
162.000,12.77
162.042,12.97
162.083,12.97
162.125,12.97
162.167,12.97
162.208,12.97
162.250,12.97
162.292,12.97
162.333,12.97
162.375,12.97
162.417,12.97
162.458,12.97
162.500,12.97
162.542,12.97
162.583,12.97
162.625,12.97
162.667,12.97
162.708,12.97
162.750,12.97
162.792,12.97
162.833,12.97
162.875,12.97
162.917,12.97
162.958,12.97
163.000,12.97
163.042,13.26
163.083,13.26
163.125,13.26
163.167,13.26
163.208,13.26
163.250,13.26
163.292,13.26
163.333,13.26
163.375,13.26
163.417,13.26
163.458,13.26
163.500,13.26
163.542,13.26
163.583,13.26
163.625,13.26
163.667,13.26
163.708,13.26
163.750,13.26
163.792,13.26
163.833,13.26
163.875,13.26
163.917,13.26
163.958,13.26
164.000,13.26
164.042,14.00
164.083,14.00
164.125,14.00
164.167,14.00
164.208,14.00
164.250,14.00
164.292,14.00
164.333,14.00
164.375,14.00
164.417,14.00
164.458,14.00
164.500,14.00
164.542,14.00
164.583,14.00
164.625,14.00
164.667,14.00
164.708,14.00
164.750,14.00
164.792,14.00
164.833,14.00
164.875,14.00
164.917,14.00
164.958,14.00
165.000,14.00
165.042,14.55
165.083,14.55
165.125,14.55
165.167,14.55
165.208,14.55
165.250,14.55
165.292,14.55
165.333,14.55
165.375,14.55
165.417,14.55
165.458,14.55
165.500,14.55
165.542,14.55
165.583,14.55
165.625,14.55
165.667,14.55
165.708,14.55
165.750,14.55
165.792,14.55
165.833,14.55
165.875,14.55
165.917,14.55
165.958,14.55
166.000,14.55
166.042,14.70
166.083,14.70
166.125,14.70
166.167,14.70
166.208,14.70
166.250,14.70
166.292,14.70
166.333,14.70
166.375,14.70
166.417,14.70
166.458,14.70
166.500,14.70
166.542,14.70
166.583,14.70
166.625,14.70
166.667,14.70
166.708,14.70
166.750,14.70
166.792,14.70
166.833,14.70
166.875,14.70
166.917,14.70
166.958,14.70
167.000,14.70
167.042,14.84
167.083,14.84
167.125,14.84
167.167,14.84
167.208,14.84
167.250,14.84
167.292,14.84
167.333,14.84
167.375,14.84
167.417,14.84
167.458,14.84
167.500,14.84
167.542,14.84
167.583,14.84
167.625,14.84
167.667,14.84
167.708,14.84
167.750,14.84
167.792,14.84
167.833,14.84
167.875,14.84
167.917,14.84
167.958,14.84
168.000,14.84
168.042,15.06
168.083,15.06
168.125,15.06
168.167,15.06
168.208,15.06
168.250,15.06
168.292,15.06
168.333,15.06
168.375,15.06
168.417,15.06
168.458,15.06
168.500,15.06
168.542,15.06
168.583,15.06
168.625,15.06
168.667,15.06
168.708,15.06
168.750,15.06
168.792,15.06
168.833,15.06
168.875,15.06
168.917,15.06
168.958,15.06
169.000,15.06
169.042,15.27
169.083,15.27
169.125,15.27
169.167,15.27
169.208,15.27
169.250,15.27
169.292,15.27
169.333,15.27
169.375,15.27
169.417,15.27
169.458,15.27
169.500,15.27
169.542,15.27
169.583,15.27
169.625,15.27
169.667,15.27
169.708,15.27
169.750,15.27
169.792,15.27
169.833,15.27
169.875,15.27
169.917,15.27
169.958,15.27
170.000,15.27
170.042,15.52
170.083,15.52
170.125,15.52
170.167,15.52
170.208,15.52
170.250,15.52
170.292,15.52
170.333,15.52
170.375,15.52
170.417,15.52
170.458,15.52
170.500,15.52
170.542,15.52
170.583,15.52
170.625,15.52
170.667,15.52
170.708,15.52
170.750,15.52
170.792,15.52
170.833,15.52
170.875,15.52
170.917,15.52
170.958,15.52
171.000,15.52
171.042,16.11
171.083,16.11
171.125,16.11
171.167,16.11
171.208,16.11
171.250,16.11
171.292,16.11
171.333,16.11
171.375,16.11
171.417,16.11
171.458,16.11
171.500,16.11
171.542,16.11
171.583,16.11
171.625,16.11
171.667,16.11
171.708,16.11
171.750,16.11
171.792,16.11
171.833,16.11
171.875,16.11
171.917,16.11
171.958,16.11
172.000,16.11
172.042,16.95
172.083,16.95
172.125,16.95
172.167,16.95
172.208,16.95
172.250,16.95
172.292,16.95
172.333,16.95
172.375,16.95
172.417,16.95
172.458,16.95
172.500,16.95
172.542,16.95
172.583,16.95
172.625,16.95
172.667,16.95
172.708,16.95
172.750,16.95
172.792,16.95
172.833,16.95
172.875,16.95
172.917,16.95
172.958,16.95
173.000,16.95
173.042,17.08
173.083,17.08
173.125,17.08
173.167,17.08
173.208,17.08
173.250,17.08
173.292,17.08
173.333,17.08
173.375,17.08
173.417,17.08
173.458,17.08
173.500,17.08
173.542,17.08
173.583,17.08
173.625,17.08
173.667,17.08
173.708,17.08
173.750,17.08
173.792,17.08
173.833,17.08
173.875,17.08
173.917,17.08
173.958,17.08
174.000,17.08
174.042,17.04
174.083,17.04
174.125,17.04
174.167,17.04
174.208,17.04
174.250,17.04
174.292,17.04
174.333,17.04
174.375,17.04
174.417,17.04
174.458,17.04
174.500,17.04
174.542,17.04
174.583,17.04
174.625,17.04
174.667,17.04
174.708,17.04
174.750,17.04
174.792,17.04
174.833,17.04
174.875,17.04
174.917,17.04
174.958,17.04
175.000,17.04
175.042,17.08
175.083,17.08
175.125,17.08
175.167,17.08
175.208,17.08
175.250,17.08
175.292,17.08
175.333,17.08
175.375,17.08
175.417,17.08
175.458,17.08
175.500,17.08
175.542,17.08
175.583,17.08
175.625,17.08
175.667,17.08
175.708,17.08
175.750,17.08
175.792,17.08
175.833,17.08
175.875,17.08
175.917,17.08
175.958,17.08
176.000,17.08
176.042,16.82
176.083,16.82
176.125,16.82
176.167,16.82
176.208,16.82
176.250,16.82
176.292,16.82
176.333,16.82
176.375,16.82
176.417,16.82
176.458,16.82
176.500,16.82
176.542,16.82
176.583,16.82
176.625,16.82
176.667,16.82
176.708,16.82
176.750,16.82
176.792,16.82
176.833,16.82
176.875,16.82
176.917,16.82
176.958,16.82
177.000,16.82
177.042,16.67
177.083,16.67
177.125,16.67
177.167,16.67
177.208,16.67
177.250,16.67
177.292,16.67
177.333,16.67
177.375,16.67
177.417,16.67
177.458,16.67
177.500,16.67
177.542,16.67
177.583,16.67
177.625,16.67
177.667,16.67
177.708,16.67
177.750,16.67
177.792,16.67
177.833,16.67
177.875,16.67
177.917,16.67
177.958,16.67
178.000,16.67
178.042,16.75
178.083,16.75
178.125,16.75
178.167,16.75
178.208,16.75
178.250,16.75
178.292,16.75
178.333,16.75
178.375,16.75
178.417,16.75
178.458,16.75
178.500,16.75
178.542,16.75
178.583,16.75
178.625,16.75
178.667,16.75
178.708,16.75
178.750,16.75
178.792,16.75
178.833,16.75
178.875,16.75
178.917,16.75
178.958,16.75
179.000,16.75
179.042,16.78
179.083,16.78
179.125,16.78
179.167,16.78
179.208,16.78
179.250,16.78
179.292,16.78
179.333,16.78
179.375,16.78
179.417,16.78
179.458,16.78
179.500,16.78
179.542,16.78
179.583,16.78
179.625,16.78
179.667,16.78
179.708,16.78
179.750,16.78
179.792,16.78
179.833,16.78
179.875,16.78
179.917,16.78
179.958,16.78
180.000,16.78
180.042,17.07
180.083,17.07
180.125,17.07
180.167,17.07
180.208,17.07
180.250,17.07
180.292,17.07
180.333,17.07
180.375,17.07
180.417,17.07
180.458,17.07
180.500,17.07
180.542,17.07
180.583,17.07
180.625,17.07
180.667,17.07
180.708,17.07
180.750,17.07
180.792,17.07
180.833,17.07
180.875,17.07
180.917,17.07
180.958,17.07
181.000,17.07
181.042,17.05
181.083,17.05
181.125,17.05
181.167,17.05
181.208,17.05
181.250,17.05
181.292,17.05
181.333,17.05
181.375,17.05
181.417,17.05
181.458,17.05
181.500,17.05
181.542,17.05
181.583,17.05
181.625,17.05
181.667,17.05
181.708,17.05
181.750,17.05
181.792,17.05
181.833,17.05
181.875,17.05
181.917,17.05
181.958,17.05
182.000,17.05
182.042,16.81
182.083,16.81
182.125,16.81
182.167,16.81
182.208,16.81
182.250,16.81
182.292,16.81
182.333,16.81
182.375,16.81
182.417,16.81
182.458,16.81
182.500,16.81
182.542,16.81
182.583,16.81
182.625,16.81
182.667,16.81
182.708,16.81
182.750,16.81
182.792,16.81
182.833,16.81
182.875,16.81
182.917,16.81
182.958,16.81
183.000,16.81
183.042,16.94
183.083,16.94
183.125,16.94
183.167,16.94
183.208,16.94
183.250,16.94
183.292,16.94
183.333,16.94
183.375,16.94
183.417,16.94
183.458,16.94
183.500,16.94
183.542,16.94
183.583,16.94
183.625,16.94
183.667,16.94
183.708,16.94
183.750,16.94
183.792,16.94
183.833,16.94
183.875,16.94
183.917,16.94
183.958,16.94
184.000,16.94
184.042,16.94
184.083,16.94
184.125,16.94
184.167,16.94
184.208,16.94
184.250,16.94
184.292,16.94
184.333,16.94
184.375,16.94
184.417,16.94
184.458,16.94
184.500,16.94
184.542,16.94
184.583,16.94
184.625,16.94
184.667,16.94
184.708,16.94
184.750,16.94
184.792,16.94
184.833,16.94
184.875,16.94
184.917,16.94
184.958,16.94
185.000,16.94
185.042,16.63
185.083,16.63
185.125,16.63
185.167,16.63
185.208,16.63
185.250,16.63
185.292,16.63
185.333,16.63
185.375,16.63
185.417,16.63
185.458,16.63
185.500,16.63
185.542,16.63
185.583,16.63
185.625,16.63
185.667,16.63
185.708,16.63
185.750,16.63
185.792,16.63
185.833,16.63
185.875,16.63
185.917,16.63
185.958,16.63
186.000,16.63
186.042,16.24
186.083,16.24
186.125,16.24
186.167,16.24
186.208,16.24
186.250,16.24
186.292,16.24
186.333,16.24
186.375,16.24
186.417,16.24
186.458,16.24
186.500,16.24
186.542,16.24
186.583,16.24
186.625,16.24
186.667,16.24
186.708,16.24
186.750,16.24
186.792,16.24
186.833,16.24
186.875,16.24
186.917,16.24
186.958,16.24
187.000,16.24
187.042,16.02
187.083,16.02
187.125,16.02
187.167,16.02
187.208,16.02
187.250,16.02
187.292,16.02
187.333,16.02
187.375,16.02
187.417,16.02
187.458,16.02
187.500,16.02
187.542,16.02
187.583,16.02
187.625,16.02
187.667,16.02
187.708,16.02
187.750,16.02
187.792,16.02
187.833,16.02
187.875,16.02
187.917,16.02
187.958,16.02
188.000,16.02
188.042,16.10
188.083,16.10
188.125,16.10
188.167,16.10
188.208,16.10
188.250,16.10
188.292,16.10
188.333,16.10
188.375,16.10
188.417,16.10
188.458,16.10
188.500,16.10
188.542,16.10
188.583,16.10
188.625,16.10
188.667,16.10
188.708,16.10
188.750,16.10
188.792,16.10
188.833,16.10
188.875,16.10
188.917,16.10
188.958,16.10
189.000,16.10
189.042,16.64
189.083,16.64
189.125,16.64
189.167,16.64
189.208,16.64
189.250,16.64
189.292,16.64
189.333,16.64
189.375,16.64
189.417,16.64
189.458,16.64
189.500,16.64
189.542,16.64
189.583,16.64
189.625,16.64
189.667,16.64
189.708,16.64
189.750,16.64
189.792,16.64
189.833,16.64
189.875,16.64
189.917,16.64
189.958,16.64
190.000,16.64
190.042,17.35
190.083,17.35
190.125,17.35
190.167,17.35
190.208,17.35
190.250,17.35
190.292,17.35
190.333,17.35
190.375,17.35
190.417,17.35
190.458,17.35
190.500,17.35
190.542,17.35
190.583,17.35
190.625,17.35
190.667,17.35
190.708,17.35
190.750,17.35
190.792,17.35
190.833,17.35
190.875,17.35
190.917,17.35
190.958,17.35
191.000,17.35
191.042,17.82
191.083,17.82
191.125,17.82
191.167,17.82
191.208,17.82
191.250,17.82
191.292,17.82
191.333,17.82
191.375,17.82
191.417,17.82
191.458,17.82
191.500,17.82
191.542,17.82
191.583,17.82
191.625,17.82
191.667,17.82
191.708,17.82
191.750,17.82
191.792,17.82
191.833,17.82
191.875,17.82
191.917,17.82
191.958,17.82
192.000,17.82
192.042,18.43
192.083,18.43
192.125,18.43
192.167,18.43
192.208,18.43
192.250,18.43
192.292,18.43
192.333,18.43
192.375,18.43
192.417,18.43
192.458,18.43
192.500,18.43
192.542,18.43
192.583,18.43
192.625,18.43
192.667,18.43
192.708,18.43
192.750,18.43
192.792,18.43
192.833,18.43
192.875,18.43
192.917,18.43
192.958,18.43
193.000,18.43
193.042,18.70
193.083,18.70
193.125,18.70
193.167,18.70
193.208,18.70
193.250,18.70
193.292,18.70
193.333,18.70
193.375,18.70
193.417,18.70
193.458,18.70
193.500,18.70
193.542,18.70
193.583,18.70
193.625,18.70
193.667,18.70
193.708,18.70
193.750,18.70
193.792,18.70
193.833,18.70
193.875,18.70
193.917,18.70
193.958,18.70
194.000,18.70
194.042,19.14
194.083,19.14
194.125,19.14
194.167,19.14
194.208,19.14
194.250,19.14
194.292,19.14
194.333,19.14
194.375,19.14
194.417,19.14
194.458,19.14
194.500,19.14
194.542,19.14
194.583,19.14
194.625,19.14
194.667,19.14
194.708,19.14
194.750,19.14
194.792,19.14
194.833,19.14
194.875,19.14
194.917,19.14
194.958,19.14
195.000,19.14
195.042,19.71
195.083,19.71
195.125,19.71
195.167,19.71
195.208,19.71
195.250,19.71
195.292,19.71
195.333,19.71
195.375,19.71
195.417,19.71
195.458,19.71
195.500,19.71
195.542,19.71
195.583,19.71
195.625,19.71
195.667,19.71
195.708,19.71
195.750,19.71
195.792,19.71
195.833,19.71
195.875,19.71
195.917,19.71
195.958,19.71
196.000,19.71
196.042,19.98
196.083,19.98
196.125,19.98
196.167,19.98
196.208,19.98
196.250,19.98
196.292,19.98
196.333,19.98
196.375,19.98
196.417,19.98
196.458,19.98
196.500,19.98
196.542,19.98
196.583,19.98
196.625,19.98
196.667,19.98
196.708,19.98
196.750,19.98
196.792,19.98
196.833,19.98
196.875,19.98
196.917,19.98
196.958,19.98
197.000,19.98
197.042,19.99
197.083,19.99
197.125,19.99
197.167,19.99
197.208,19.99
197.250,19.99
197.292,19.99
197.333,19.99
197.375,19.99
197.417,19.99
197.458,19.99
197.500,19.99
197.542,19.99
197.583,19.99
197.625,19.99
197.667,19.99
197.708,19.99
197.750,19.99
197.792,19.99
197.833,19.99
197.875,19.99
197.917,19.99
197.958,19.99
198.000,19.99
198.042,20.08
198.083,20.08
198.125,20.08
198.167,20.08
198.208,20.08
198.250,20.08
198.292,20.08
198.333,20.08
198.375,20.08
198.417,20.08
198.458,20.08
198.500,20.08
198.542,20.08
198.583,20.08
198.625,20.08
198.667,20.08
198.708,20.08
198.750,20.08
198.792,20.08
198.833,20.08
198.875,20.08
198.917,20.08
198.958,20.08
199.000,20.08
199.042,19.88
199.083,19.88
199.125,19.88
199.167,19.88
199.208,19.88
199.250,19.88
199.292,19.88
199.333,19.88
199.375,19.88
199.417,19.88
199.458,19.88
199.500,19.88
199.542,19.88
199.583,19.88
199.625,19.88
199.667,19.88
199.708,19.88
199.750,19.88
199.792,19.88
199.833,19.88
199.875,19.88
199.917,19.88
199.958,19.88
200.000,19.88
200.042,20.01
200.083,20.01
200.125,20.01
200.167,20.01
200.208,20.01
200.250,20.01
200.292,20.01
200.333,20.01
200.375,20.01
200.417,20.01
200.458,20.01
200.500,20.01
200.542,20.01
200.583,20.01
200.625,20.01
200.667,20.01
200.708,20.01
200.750,20.01
200.792,20.01
200.833,20.01
200.875,20.01
200.917,20.01
200.958,20.01
201.000,20.01
201.042,20.05
201.083,20.05
201.125,20.05
201.167,20.05
201.208,20.05
201.250,20.05
201.292,20.05
201.333,20.05
201.375,20.05
201.417,20.05
201.458,20.05
201.500,20.05
201.542,20.05
201.583,20.05
201.625,20.05
201.667,20.05
201.708,20.05
201.750,20.05
201.792,20.05
201.833,20.05
201.875,20.05
201.917,20.05
201.958,20.05
202.000,20.05
202.042,20.00
202.083,20.00
202.125,20.00
202.167,20.00
202.208,20.00
202.250,20.00
202.292,20.00
202.333,20.00
202.375,20.00
202.417,20.00
202.458,20.00
202.500,20.00
202.542,20.00
202.583,20.00
202.625,20.00
202.667,20.00
202.708,20.00
202.750,20.00
202.792,20.00
202.833,20.00
202.875,20.00
202.917,20.00
202.958,20.00
203.000,20.00
203.042,19.97
203.083,19.97
203.125,19.97
203.167,19.97
203.208,19.97
203.250,19.97
203.292,19.97
203.333,19.97
203.375,19.97
203.417,19.97
203.458,19.97
203.500,19.97
203.542,19.97
203.583,19.97
203.625,19.97
203.667,19.97
203.708,19.97
203.750,19.97
203.792,19.97
203.833,19.97
203.875,19.97
203.917,19.97
203.958,19.97
204.000,19.97
204.042,20.02
204.083,20.02
204.125,20.02
204.167,20.02
204.208,20.02
204.250,20.02
204.292,20.02
204.333,20.02
204.375,20.02
204.417,20.02
204.458,20.02
204.500,20.02
204.542,20.02
204.583,20.02
204.625,20.02
204.667,20.02
204.708,20.02
204.750,20.02
204.792,20.02
