JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
    66.175,   799.388,   708.978,     7.290,     0.000,     0.000,     0.000,     0.450,   118.601,  1204.309,     1.000,     7.362,  -159.426,     0.000,   243.827,   342.848,    47.706,    12.699,     0.000,
    66.209,    22.876,   708.979,     7.290,     0.000,     0.000,     0.000,     0.450,   118.602,  1204.309,     1.000,     7.364,  -138.247,     0.000,   252.921,   342.740,    45.344,     3.084,     0.000,
    66.254,   399.175,   708.980,     7.290,     0.000,     0.000,     0.003,     0.450,   118.603,  1204.309,     1.000,     7.366,  -141.804,     0.003,   244.591,   342.657,    34.106,     9.635,     0.000,
    66.295,   283.165,   708.981,     7.290,     0.000,     0.000,    11.006,     0.450,   118.604,  1204.309,     1.000,     7.368,  -134.411,    10.383,   245.022,   342.580,    37.024,    10.211,     0.000,
    66.334,    72.462,   708.982,     7.290,     0.000,     0.000,    30.957,     0.450,   118.605,  1204.309,     1.000,     7.369,  -120.414,    29.204,   248.372,   342.514,    46.271,     9.204,     0.000,
    66.380,   443.172,   708.983,     7.290,     0.000,     0.000,   170.370,     0.450,   118.606,  1204.309,     1.000,     7.371,    55.374,   160.726,   261.020,   342.492,    26.518,    -2.638,     0.000,
    66.425,   785.106,   708.984,     7.290,     0.000,     0.000,   263.008,     0.450,   118.607,  1204.309,     1.000,     7.374,   156.956,   248.121,   270.947,   342.603,    30.526,   -11.017,     0.000,
    66.459,    30.448,   708.985,     7.290,     0.000,     0.000,   327.326,     0.450,   118.608,  1204.309,     1.000,     7.376,   250.200,   308.798,   288.024,   342.882,    26.059,   -22.319,     0.000,
    66.504,   399.175,   708.986,     7.290,     0.000,     0.000,   374.558,     0.450,   118.609,  1204.309,     1.000,     7.381,   301.633,   353.356,   298.780,   343.306,    39.369,   -32.173,     0.000,
    66.545,   260.486,   708.986,     7.290,     0.000,     0.000,   558.775,     0.450,   118.609,  1204.309,     1.000,     7.386,   484.367,   527.146,   306.469,   343.894,    55.708,   -50.353,     0.000,
    66.589,   614.213,   708.987,     7.290,     0.000,     0.000,   642.307,     0.450,   118.610,  1204.309,     1.000,     7.393,   557.100,   605.950,   307.154,   344.657,    70.425,   -59.079,     0.000,
    66.626,    25.164,   708.988,     7.290,     0.000,     0.000,   200.107,     0.450,   118.611,  1204.309,     1.000,     7.394,   119.385,   188.780,   294.001,   345.091,    44.929,   -26.623,     0.000,
    66.671,   399.175,   708.989,     7.290,     0.000,     0.000,   180.272,     0.450,   118.612,  1204.309,     1.000,     7.390,   113.244,   170.068,   298.139,   345.097,    39.351,   -29.484,     0.000,
    66.709,    99.019,   708.990,     7.290,     0.000,     0.000,    50.823,     0.450,   118.613,  1204.309,     1.000,     7.385,   -28.169,    47.947,   288.598,   344.967,    48.810,   -29.063,     0.000,
    66.755,   454.989,   708.991,     7.290,     0.000,     0.000,     3.935,     0.450,   118.614,  1204.309,     1.000,     7.376,   -66.324,     3.712,   286.054,   344.644,    29.770,   -18.324,     0.000,
    66.799,   673.493,   708.992,     7.290,     0.000,     0.000,     0.000,     0.450,   118.615,  1204.309,     1.000,     7.367,   -76.559,     0.000,   280.214,   344.295,    24.541,   -12.062,     0.000,
    66.843,   921.088,   708.993,     7.289,     0.000,     0.000,     0.000,     0.450,   118.616,  1204.309,     1.000,     7.359,   -73.360,     0.000,   271.198,   343.993,     4.259,    -3.693,     0.000,
    66.886,   903.138,   708.994,     7.289,     0.000,     0.000,     0.000,     0.450,   118.617,  1204.309,     1.000,     7.353,   -89.328,     0.000,   262.485,   343.722,     4.320,     3.770,     0.000,
    66.917,     6.626,   708.995,     7.289,     0.000,     0.000,     0.000,     0.450,   118.618,  1204.309,     1.000,     7.349,   -88.229,     0.000,   263.293,   343.471,     4.298,     3.753,     0.000,
    66.962,   362.887,   708.996,     7.289,     0.000,     0.000,     0.000,     0.450,   118.619,  1204.309,     1.000,     7.345,   -86.078,     0.000,   264.072,   343.317,     3.647,     3.186,     0.000,
    67.007,   707.163,   708.997,     7.289,     0.000,     0.000,     0.000,     0.450,   118.620,  1204.309,     1.000,     7.342,   -84.534,     0.000,   264.925,   343.175,     3.354,     2.930,     0.000,
    67.042,     4.979,   708.997,     7.288,     0.000,     0.000,     0.000,     0.450,   118.620,  1204.309,     1.000,     7.340,   -88.071,     0.000,   263.864,   343.030,     5.824,     3.081,     0.000,
    67.087,   362.887,   708.999,     7.288,     0.000,     0.000,     0.000,     0.450,   118.622,  1204.309,     1.000,     7.335,   -95.808,     0.000,   259.780,   342.879,     6.705,     6.005,     0.000,
    67.132,   707.163,   709.000,     7.287,     0.000,     0.000,     0.000,     0.450,   118.623,  1204.309,     1.000,     7.330,  -106.756,     0.000,   255.768,   342.726,    10.344,     9.454,     0.000,
    67.176,   821.720,   709.000,     7.286,     0.000,     0.000,     0.000,     0.450,   118.623,  1204.309,     1.000,     7.325,  -112.419,     0.000,   254.849,   342.580,    14.617,    10.071,     0.000,
    67.209,    30.448,   709.001,     7.286,     0.000,     0.000,     0.000,     0.450,   118.624,  1204.309,     1.000,     7.321,  -118.333,     0.000,   251.050,   342.432,    16.397,    10.554,     0.000,
    67.254,   399.175,   709.002,     7.284,     0.000,     0.000,     0.004,     0.450,   118.625,  1204.309,     1.000,     7.316,  -114.191,     0.004,   256.185,   342.288,    23.063,     5.029,     0.000,
    67.292,    18.906,   709.003,     7.282,     0.000,     0.000,    14.945,     0.450,   118.626,  1204.309,     1.000,     7.311,   -96.680,    14.099,   255.367,   342.149,    19.659,     4.339,     0.000,
    67.335,   143.109,   709.004,     7.280,     0.000,     0.000,    46.817,     0.450,   118.627,  1204.309,     1.000,     7.307,   -60.193,    44.167,   257.605,   342.038,    17.962,     1.965,     0.000,
    67.380,   494.050,   709.006,     7.277,     0.000,     0.000,   179.259,     0.450,   118.629,  1204.309,     1.000,     7.303,    84.508,   169.112,   263.107,   342.022,     8.824,    -3.134,     0.000,
    67.417,    18.906,   709.006,     7.275,     0.000,     0.000,   167.335,     0.450,   118.629,  1204.309,     1.000,     7.302,    71.228,   157.863,   262.373,   342.109,    10.079,    -3.180,     0.000,
    67.459,   141.083,   709.007,     7.272,     0.000,     0.000,   166.315,     0.450,   118.630,  1204.309,     1.000,     7.299,    80.858,   156.901,   264.761,   342.181,     4.072,    -5.449,     0.000,
    67.501,    48.603,   709.008,     7.269,     0.000,     0.000,   223.674,     0.450,   118.631,  1204.309,     1.000,     7.297,   147.879,   211.014,   270.350,   342.307,     2.474,   -11.296,     0.000,
    67.543,   106.028,   709.009,     7.265,     0.000,     0.000,   188.297,     0.450,   118.632,  1204.309,     1.000,     7.294,   108.524,   177.639,   266.623,   342.413,     3.102,    -9.778,     0.000,
    67.584,    97.785,   709.010,     7.262,     0.000,     0.000,   178.335,     0.450,   118.633,  1204.309,     1.000,     7.291,   109.238,   168.240,   269.149,   342.431,    -2.339,   -11.941,     0.000,
    67.626,    31.308,   709.011,     7.258,     0.000,     0.000,   174.008,     0.450,   118.634,  1204.309,     1.000,     7.288,   103.656,   164.158,   268.608,   342.409,    -1.339,   -11.959,     0.000,
    67.670,   286.721,   709.012,     7.255,     0.000,     0.000,   137.443,     0.450,   118.635,  1204.309,     1.000,     7.284,    69.031,   129.663,   268.087,   342.326,    -2.314,   -11.292,     0.000,
    67.709,     8.018,   709.013,     7.252,     0.000,     0.000,    64.693,     0.450,   118.636,  1204.309,     1.000,     7.280,    -2.080,    61.032,   264.428,   342.157,    -5.900,    -8.717,     0.000,
    67.751,    10.179,   709.014,     7.249,     0.000,     0.000,     9.838,     0.450,   118.637,  1204.309,     1.000,     7.276,   -58.090,     9.281,   260.927,   341.894,    -6.899,    -6.697,     0.000,
    67.796,   380.720,   709.015,     7.245,     0.000,     0.000,     0.000,     0.450,   118.638,  1204.309,     1.000,     7.271,   -68.704,     0.000,   260.536,   341.614,    -5.375,    -6.999,     0.000,
    67.836,   276.750,   709.016,     7.243,     0.000,     0.000,     0.000,     0.450,   118.639,  1204.309,     1.000,     7.267,   -71.787,     0.000,   260.178,   341.366,    -3.206,    -6.195,     0.000,
    67.878,   286.246,   709.017,     7.240,     0.000,     0.000,     0.000,     0.450,   118.640,  1204.309,     1.000,     7.263,   -78.719,     0.000,   256.847,   341.146,    -1.479,    -4.100,     0.000,
    67.920,   323.706,   709.018,     7.238,     0.000,     0.000,     0.000,     0.450,   118.641,  1204.309,     1.000,     7.260,   -76.055,     0.000,   256.568,   340.973,    -4.085,    -4.265,     0.000,
    67.963,   453.923,   709.019,     7.235,     0.000,     0.000,     0.000,     0.450,   118.642,  1204.309,     1.000,     7.257,   -84.062,     0.000,   253.284,   340.848,    -1.834,    -1.667,     0.000,
    68.005,   472.688,   709.020,     7.233,     0.000,     0.000,     0.000,     0.450,   118.643,  1204.309,     1.000,     7.254,   -77.056,     0.000,   256.127,   340.786,    -3.334,    -4.269,     0.000,
    68.047,   443.633,   709.021,     7.231,     0.000,     0.000,     0.000,     0.450,   118.644,  1204.309,     1.000,     7.251,   -80.121,     0.000,   256.093,   340.759,    -0.251,    -4.294,     0.000,
    68.084,    12.913,   709.023,     7.230,     0.000,     0.000,     0.000,     0.450,   118.646,  1204.309,     1.000,     7.249,   -82.995,     0.000,   256.060,   340.734,     3.058,    -4.737,     0.000,
    68.126,    76.808,   709.024,     7.228,     0.000,     0.000,     0.000,     0.450,   118.647,  1204.309,     1.000,     7.246,   -81.459,     0.000,   256.028,   340.712,     1.288,    -4.514,     0.000,
    68.168,    83.116,   709.025,     7.227,     0.000,     0.000,     0.000,     0.450,   118.648,  1204.309,     1.000,     7.244,   -92.140,     0.000,   249.938,   340.690,     0.753,     0.635,     0.000,
    68.210,   165.101,   709.027,     7.225,     0.000,     0.000,     0.000,     0.450,   118.650,  1204.309,     1.000,     7.242,  -100.839,     0.000,   246.983,   340.668,     3.760,     3.395,     0.000,
    68.255,   425.961,   709.028,     7.224,     0.000,     0.000,     0.001,     0.450,   118.651,  1204.309,     1.000,     7.239,  -101.861,     0.001,   246.958,   340.647,     4.295,     3.878,     0.000,
    68.297,   429.973,   709.029,     7.222,     0.000,     0.000,     3.014,     0.450,   118.652,  1204.309,     1.000,     7.237,   -97.546,     2.843,   246.934,   340.628,     3.518,     3.177,     0.000,
    68.334,    94.739,   709.030,     7.221,     0.000,     0.000,    18.889,     0.450,   118.653,  1204.309,     1.000,     7.236,   -74.226,    17.820,   249.838,   340.613,     0.692,     0.579,     0.000,
    68.378,   285.885,   709.032,     7.220,     0.000,     0.000,    81.687,     0.450,   118.655,  1204.309,     1.000,     7.235,    -6.254,    77.063,   252.827,   340.607,    -2.339,    -2.123,     0.000,
    68.420,   327.364,   709.033,     7.219,     0.000,     0.000,   235.168,     0.450,   118.656,  1204.309,     1.000,     7.235,   155.451,   221.856,   258.856,   340.691,    -7.432,    -7.997,     0.000,
    68.462,   382.145,   709.034,     7.218,     0.000,     0.000,   542.909,     0.450,   118.657,  1204.309,     1.000,     7.238,   463.514,   512.178,   268.174,   341.132,    -6.757,   -17.537,     0.000,
    68.506,   542.720,   709.035,     7.217,     0.000,     0.000,   615.503,     0.450,   118.658,  1204.309,     1.000,     7.242,   557.406,   580.664,   280.996,   341.846,    -8.343,   -29.249,     0.000,
    68.548,   556.158,   709.037,     7.216,     0.000,     0.000,   641.415,     0.450,   118.660,  1204.309,     1.000,     7.246,   588.887,   605.108,   287.585,   342.521,     2.351,   -41.066,     0.000,
    68.586,   285.851,   709.038,     7.215,     0.000,     0.000,   578.552,     0.450,   118.661,  1204.309,     1.000,     7.249,   511.011,   545.804,   280.957,   343.016,    -1.377,   -25.889,     0.000,
    68.626,   117.089,   709.040,     7.214,     0.000,     0.000,   153.445,     0.450,   118.663,  1204.309,     1.000,     7.250,    98.089,   144.759,   274.462,   343.241,    -4.505,   -17.603,     0.000,
    68.672,   489.108,   709.041,     7.213,     0.000,     0.000,   187.254,     0.450,   118.664,  1204.309,     1.000,     7.248,   122.167,   176.654,   277.641,   343.116,    13.621,   -24.610,     0.000,
    68.712,   371.623,   709.042,     7.213,     0.000,     0.000,   188.251,     0.450,   118.665,  1204.309,     1.000,     7.247,   117.186,   177.595,   277.626,   343.050,    15.327,   -20.342,     0.000,
    68.757,   619.552,   709.044,     7.212,     0.000,     0.000,    10.997,     0.450,   118.667,  1204.309,     1.000,     7.245,   -63.136,    10.375,   268.063,   342.880,    10.663,   -11.969,     0.000,
    68.799,   647.584,   709.045,     7.212,     0.000,     0.000,     0.000,     0.450,   118.668,  1204.309,     1.000,     7.242,   -81.545,     0.000,   258.723,   342.573,     2.990,    -5.295,     0.000,
    68.838,   432.484,   709.046,     7.211,     0.000,     0.000,     0.000,     0.450,   118.669,  1204.309,     1.000,     7.241,  -102.959,     0.000,   249.657,   342.281,     7.858,     2.478,     0.000,
    68.883,   642.646,   709.048,     7.211,     0.000,     0.000,     0.000,     0.450,   118.671,  1204.309,     1.000,     7.239,  -119.528,     0.000,   243.779,   341.987,    13.337,     7.983,     0.000,
    68.924,   616.379,   709.049,     7.210,     0.000,     0.000,     0.000,     0.450,   118.672,  1204.309,     1.000,     7.238,  -120.480,     0.000,   240.906,   341.799,    10.119,     9.468,     0.000,
    68.965,   606.291,   709.050,     7.210,     0.000,     0.000,     0.000,     0.450,   118.673,  1204.309,     1.000,     7.238,  -132.444,     0.000,   240.126,   341.604,    15.720,    15.246,     0.000,
    69.007,   611.172,   709.052,     7.210,     0.000,     0.000,     0.000,     0.450,   118.675,  1204.309,     1.000,     7.237,  -124.343,     0.000,   242.364,   341.413,    12.941,    12.353,     0.000,
    69.049,   637.282,   709.053,     7.210,     0.000,     0.000,     0.000,     0.450,   118.676,  1204.309,     1.000,     7.236,  -144.127,     0.000,   237.900,   341.245,    20.505,    20.277,     0.000,
    69.091,   673.112,   709.054,     7.210,     0.000,     0.000,     0.000,     0.450,   118.677,  1204.309,     1.000,     7.236,  -136.493,     0.000,   237.900,   341.093,    16.735,    16.565,     0.000,
    69.132,   642.845,   709.056,     7.210,     0.000,     0.000,     0.000,     0.450,   118.679,  1204.309,     1.000,     7.235,  -134.800,     0.000,   237.900,   340.965,    15.942,    15.793,     0.000,
    69.175,   661.589,   709.057,     7.210,     0.000,     0.000,     0.000,     0.450,   118.680,  1204.309,     1.000,     7.234,  -135.779,     0.000,   237.899,   340.856,    16.483,    16.339,     0.000,
    69.213,   463.511,   709.059,     7.210,     0.000,     0.000,     0.000,     0.450,   118.682,  1204.309,     1.000,     7.232,  -142.469,     0.000,   235.769,   340.768,    18.655,    18.814,     0.000,
    69.258,   668.888,   709.060,     7.210,     0.000,     0.000,     0.006,     0.450,   118.683,  1204.309,     1.000,     7.231,  -139.888,     0.006,   235.769,   340.697,    17.404,    17.561,     0.000,
    69.300,   648.009,   709.062,     7.210,     0.000,     0.000,    21.914,     0.450,   118.685,  1204.309,     1.000,     7.229,  -121.422,    20.673,   235.770,   340.647,    18.523,    18.696,     0.000,
    69.340,   632.491,   709.063,     7.210,     0.000,     0.000,   102.634,     0.450,   118.686,  1204.309,     1.000,     7.229,   -23.788,    96.825,   242.366,   340.622,    11.411,    10.945,     0.000,
    69.382,   567.873,   709.064,     7.210,     0.000,     0.000,   230.151,     0.450,   118.687,  1204.309,     1.000,     7.229,   108.017,   217.124,   243.778,   340.645,     6.672,     5.568,     0.000,
    69.423,   476.605,   709.066,     7.210,     0.000,     0.000,   421.353,     0.450,   118.689,  1204.309,     1.000,     7.232,   328.464,   397.503,   264.882,   340.953,     4.225,   -11.257,     0.000,
    69.463,   421.982,   709.067,     7.210,     0.000,     0.000,   615.508,     0.450,   118.690,  1204.309,     1.000,     7.238,   540.601,   580.668,   280.879,   341.643,     2.639,   -23.337,     0.000,
    69.505,   389.836,   709.069,     7.210,     0.000,     0.000,   656.787,     0.450,   118.692,  1204.309,     1.000,     7.245,   601.424,   619.610,   294.225,   342.582,     3.565,   -33.735,     0.000,
    69.546,   376.253,   709.070,     7.210,     0.000,     0.000,   656.982,     0.450,   118.693,  1204.309,     1.000,     7.253,   610.934,   619.794,   308.090,   343.553,    16.540,   -43.143,     0.000,
    69.587,   377.093,   709.071,     7.210,     0.000,     0.000,   640.396,     0.450,   118.694,  1204.309,     1.000,     7.261,   585.374,   604.147,   304.602,   344.433,    23.710,   -44.768,     0.000,
    69.630,   399.772,   709.073,     7.210,     0.000,     0.000,   206.109,     0.450,   118.696,  1204.309,     1.000,     7.264,   153.746,   194.443,   294.219,   344.866,    20.360,   -30.311,     0.000,
    69.672,   442.694,   709.074,     7.210,     0.000,     0.000,   112.549,     0.450,   118.697,  1204.309,     1.000,     7.264,    48.986,   106.178,   287.482,   344.788,    27.816,   -27.930,     0.000,
    69.714,   499.145,   709.076,     7.210,     0.000,     0.000,    60.786,     0.450,   118.699,  1204.309,     1.000,     7.261,    -1.048,    57.346,   284.191,   344.516,    23.568,   -25.499,     0.000,
    69.756,   558.676,   709.077,     7.210,     0.000,     0.000,     9.961,     0.450,   118.700,  1204.309,     1.000,     7.258,   -58.527,     9.397,   277.588,   344.144,    19.908,   -18.539,     0.000,
    69.798,   560.725,   709.079,     7.211,     0.000,     0.000,     0.000,     0.450,   118.702,  1204.309,     1.000,     7.255,   -76.681,     0.000,   271.170,   343.750,    18.610,   -14.509,     0.000,
    69.840,   566.222,   709.080,     7.211,     0.000,     0.000,     0.000,     0.450,   118.703,  1204.309,     1.000,     7.253,   -83.951,     0.000,   264.877,   343.404,    14.712,    -9.289,     0.000,
    69.882,   572.458,   709.082,     7.211,     0.000,     0.000,     0.000,     0.450,   118.705,  1204.309,     1.000,     7.251,   -87.462,     0.000,   261.802,   343.113,    13.245,    -7.095,     0.000,
