JDAY,SEG   2,SEG   3,SEG   4,SEG   5,SEG   6,SEG   7,SEG   8,SEG   9,SEG  10,SEG  11,SEG  12,SEG  13,SEG  14,SEG  15,SEG  16,SEG  17,SEG  18,SEG  19,SEG  20,SEG  21,SEG  22,SEG  23,SEG  24,SEG  25,SEG  26,SEG  27,SEG  28,SEG  29,SEG  30,SEG  31,SEG  32,SEG  33,SEG  34,SEG  35,SEG  36,SEG  37,SEG  38,SEG  39,SEG  40,SEG  41,SEG  42,SEG  43,SEG  44,SEG  45,SEG  46,SEG  47,SEG  48,SEG  49,SEG  50,SEG  51,SEG  52,SEG  55,SEG  56,SEG  57,SEG  58,SEG  61,SEG  62,SEG  63,SEG  64,SEG  65,SEG  66,SEG  67,SEG  68,SEG  69,SEG  70,SEG  73,SEG  74,SEG  75,SEG  76,SEG  77,SEG  78,SEG  79,SEG  80,SEG  81,SEG  82,SEG
    99.300, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.713, 710.713, 710.713, 710.713, 710.713, 710.713, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714, 710.714,
    99.339, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.715, 710.715, 710.715, 710.715, 710.715, 710.715, 710.715, 710.715, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.715, 710.715, 710.715, 710.715, 710.715, 710.715, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.715, 710.715, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.715, 710.715, 710.715, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716, 710.716,
    99.383, 710.718, 710.719, 710.719, 710.719, 710.719, 710.719, 710.719, 710.719, 710.719, 710.719, 710.719, 710.719, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.719, 710.719, 710.719, 710.719, 710.719, 710.719, 710.719, 710.719, 710.719, 710.718, 710.719, 710.719, 710.719, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.718, 710.719, 710.719, 710.719, 710.719, 710.719, 710.719, 710.719, 710.719, 710.719, 710.719, 710.719, 710.719, 710.719,
    99.423, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.720, 710.720, 710.720, 710.720, 710.720, 710.720, 710.720, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.720, 710.720, 710.720, 710.720, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.720, 710.720, 710.720, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721, 710.721,
    99.466, 710.723, 710.723, 710.723, 710.724, 710.724, 710.724, 710.724, 710.723, 710.723, 710.723, 710.724, 710.724, 710.724, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.724, 710.724, 710.724, 710.724, 710.724, 710.724, 710.724, 710.724, 710.724, 710.723, 710.723, 710.723, 710.723, 710.722, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.724, 710.724, 710.724, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.723, 710.724, 710.724, 710.724,
    99.508, 710.725, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.725, 710.725, 710.725, 710.725, 710.725, 710.725, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.725, 710.725, 710.725, 710.725, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.725, 710.725, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726, 710.726,
    99.549, 710.728, 710.728, 710.729, 710.729, 710.729, 710.729, 710.729, 710.729, 710.728, 710.728, 710.729, 710.729, 710.729, 710.729, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.729, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728, 710.728,
    99.590, 710.730, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.730, 710.730, 710.730, 710.730, 710.730, 710.730, 710.730, 710.730, 710.730, 710.731, 710.731, 710.731, 710.730, 710.730, 710.730, 710.730, 710.730, 710.730, 710.731, 710.731, 710.731, 710.731, 710.731, 710.730, 710.730, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.730, 710.730, 710.730, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.730, 710.730, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731, 710.731,
    99.629, 710.733, 710.734, 710.734, 710.734, 710.734, 710.734, 710.734, 710.734, 710.734, 710.734, 710.734, 710.734, 710.734, 710.734, 710.734, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.732, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.734, 710.734, 710.733, 710.732, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.732, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733, 710.733,
    99.670, 710.736, 710.736, 710.736, 710.736, 710.736, 710.736, 710.736, 710.736, 710.736, 710.736, 710.736, 710.736, 710.736, 710.736, 710.736, 710.736, 710.736, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.736, 710.736, 710.736, 710.736, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735, 710.735,
    99.713, 710.739, 710.739, 710.739, 710.739, 710.739, 710.739, 710.739, 710.739, 710.739, 710.739, 710.739, 710.739, 710.739, 710.739, 710.739, 710.739, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.737, 710.737, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.737, 710.737, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.739, 710.739, 710.739, 710.739, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.737, 710.737, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738, 710.738,
    99.756, 710.741, 710.741, 710.741, 710.741, 710.741, 710.741, 710.741, 710.741, 710.741, 710.741, 710.741, 710.741, 710.741, 710.741, 710.741, 710.741, 710.741, 710.741, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.741, 710.741, 710.741, 710.741, 710.741, 710.741, 710.741, 710.741, 710.741, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.740, 710.741, 710.741, 710.740,
    99.795, 710.743, 710.744, 710.744, 710.744, 710.744, 710.744, 710.744, 710.744, 710.744, 710.743, 710.743, 710.743, 710.744, 710.744, 710.744, 710.744, 710.744, 710.744, 710.743, 710.743, 710.743, 710.743, 710.743, 710.743, 710.743, 710.743, 710.743, 710.743, 710.743, 710.743, 710.742, 710.742, 710.743, 710.743, 710.743, 710.743, 710.742, 710.742, 710.742, 710.742, 710.742, 710.742, 710.743, 710.743, 710.743, 710.743, 710.743, 710.743, 710.743, 710.743, 710.743, 710.743, 710.744, 710.743, 710.743, 710.743, 710.743, 710.743, 710.743, 710.743, 710.743, 710.743, 710.743, 710.743, 710.743, 710.742, 710.742, 710.742, 710.742, 710.742, 710.742, 710.743, 710.743, 710.743, 710.743,
    99.838, 710.746, 710.746, 710.746, 710.746, 710.746, 710.746, 710.746, 710.746, 710.746, 710.746, 710.746, 710.746, 710.746, 710.746, 710.746, 710.746, 710.746, 710.746, 710.746, 710.746, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.746, 710.746, 710.746, 710.745, 710.746, 710.746, 710.746, 710.746, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.745, 710.746, 710.746, 710.745,
    99.880, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.749, 710.749, 710.749, 710.749, 710.749, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.747, 710.747, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.747, 710.747, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748, 710.747, 710.747, 710.747, 710.748, 710.748, 710.748, 710.748, 710.748, 710.748,
    99.924, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.751, 710.751, 710.751, 710.751, 710.751, 710.751, 710.751, 710.751, 710.751, 710.751, 710.751, 710.751, 710.751, 710.751, 710.751, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.751, 710.751, 710.751, 710.751, 710.751, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.751, 710.751, 710.751, 710.751, 710.751, 710.751, 710.751, 710.751, 710.751, 710.751, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.750, 710.751, 710.751, 710.751, 710.751,
    99.962, 710.753, 710.754, 710.753, 710.753, 710.753, 710.753, 710.753, 710.753, 710.753, 710.753, 710.753, 710.753, 710.753, 710.753, 710.753, 710.753, 710.754, 710.754, 710.754, 710.754, 710.754, 710.753, 710.753, 710.753, 710.753, 710.753, 710.753, 710.752, 710.752, 710.752, 710.752, 710.752, 710.752, 710.752, 710.753, 710.753, 710.753, 710.752, 710.752, 710.752, 710.752, 710.752, 710.752, 710.753, 710.753, 710.753, 710.752, 710.752, 710.752, 710.752, 710.752, 710.753, 710.753, 710.753, 710.753, 710.753, 710.753, 710.753, 710.753, 710.753, 710.753, 710.753, 710.753, 710.753, 710.752, 710.753, 710.753, 710.752, 710.752, 710.752, 710.753, 710.753, 710.753, 710.753, 710.753,
   100.005, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.756, 710.756, 710.756, 710.756, 710.756, 710.756, 710.756, 710.756, 710.756, 710.756, 710.756, 710.756, 710.756, 710.756, 710.756, 710.756, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.756, 710.755, 710.756, 710.756, 710.756, 710.756, 710.756, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755, 710.755,
   100.045, 710.757, 710.758, 710.758, 710.758, 710.758, 710.758, 710.758, 710.758, 710.758, 710.758, 710.758, 710.758, 710.758, 710.758, 710.758, 710.758, 710.758, 710.758, 710.758, 710.758, 710.758, 710.759, 710.758, 710.758, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.758, 710.758, 710.758, 710.758, 710.757, 710.758, 710.758, 710.758, 710.758, 710.758, 710.758, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757, 710.757,
   100.088, 710.759, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.761, 710.761, 710.761, 710.761, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.759, 710.759, 710.759, 710.759, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.759, 710.759, 710.759, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.759, 710.759, 710.760, 710.760, 710.760, 710.760, 710.760, 710.759, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760, 710.760,
   100.130, 710.763, 710.763, 710.763, 710.763, 710.763, 710.763, 710.763, 710.763, 710.763, 710.763, 710.763, 710.763, 710.763, 710.763, 710.763, 710.763, 710.763, 710.763, 710.763, 710.763, 710.763, 710.763, 710.763, 710.763, 710.763, 710.762, 710.762, 710.762, 710.762, 710.762, 710.761, 710.761, 710.761, 710.762, 710.762, 710.762, 710.762, 710.762, 710.762, 710.761, 710.761, 710.761, 710.761, 710.761, 710.761, 710.761, 710.761, 710.761, 710.761, 710.761, 710.761, 710.763, 710.763, 710.763, 710.763, 710.762, 710.762, 710.762, 710.762, 710.762, 710.762, 710.762, 710.762, 710.762, 710.762, 710.762, 710.762, 710.762, 710.762, 710.762, 710.762, 710.762, 710.762, 710.762, 710.762,
   100.173, 710.764, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.765, 710.764, 710.765, 710.765, 710.765, 710.765, 710.765, 710.765, 710.764, 710.764, 710.764, 710.764, 710.765, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764, 710.764,
   100.214, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.766, 710.766, 710.766, 710.766, 710.766, 710.766, 710.766, 710.766, 710.766, 710.766, 710.766, 710.766, 710.766, 710.766, 710.766, 710.766, 710.766, 710.766, 710.766, 710.766, 710.766, 710.766, 710.767, 710.767, 710.767, 710.767, 710.766, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.767, 710.766, 710.766, 710.767, 710.767, 710.767, 710.767, 710.767, 710.766, 710.766, 710.766, 710.766, 710.766,
   100.256, 710.768, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.770, 710.770, 710.770, 710.770, 710.770, 710.770, 710.770, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.770, 710.770, 710.770, 710.770, 710.770, 710.769, 710.769, 710.768, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.768, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.768, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769, 710.769,
   100.296, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.772, 710.772, 710.772, 710.772, 710.772, 710.772, 710.772, 710.772, 710.772, 710.772, 710.772, 710.772, 710.772, 710.772, 710.772, 710.772, 710.772, 710.772, 710.772, 710.772, 710.772, 710.772, 710.772, 710.772, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.772, 710.770, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771, 710.771,
   100.338, 710.773, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.773, 710.773, 710.773, 710.773, 710.773, 710.773, 710.773, 710.773, 710.773, 710.773, 710.773, 710.773, 710.773, 710.773, 710.773, 710.773, 710.773, 710.773, 710.773, 710.773, 710.773, 710.773, 710.773, 710.774, 710.773, 710.773, 710.774, 710.774, 710.774, 710.774, 710.774, 710.774, 710.773, 710.773, 710.774, 710.774, 710.773, 710.773, 710.773, 710.774, 710.773, 710.773, 710.773, 710.773,
   100.379, 710.775, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.777, 710.776, 710.777, 710.776, 710.775, 710.775, 710.775, 710.775, 710.775, 710.775, 710.775, 710.775, 710.775, 710.775, 710.775, 710.775, 710.775, 710.775, 710.776, 710.776, 710.776, 710.775, 710.775, 710.775, 710.775, 710.776, 710.776, 710.775, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776, 710.776,
   100.421, 710.777, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.779, 710.779, 710.779, 710.779, 710.778, 710.778, 710.778, 710.778, 710.778, 710.779, 710.778, 710.779, 710.779, 710.779, 710.779, 710.779, 710.779, 710.779, 710.779, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.777, 710.777, 710.777, 710.777, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.777, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778, 710.778,
   100.462, 710.780, 710.780, 710.780, 710.781, 710.781, 710.781, 710.781, 710.781, 710.780, 710.781, 710.781, 710.781, 710.781, 710.781, 710.781, 710.781, 710.781, 710.781, 710.781, 710.781, 710.781, 710.781, 710.781, 710.781, 710.781, 710.781, 710.781, 710.781, 710.781, 710.781, 710.781, 710.781, 710.781, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.781, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780, 710.780,
   100.505, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.782, 710.782, 710.782, 710.782, 710.782, 710.782, 710.782, 710.782, 710.782, 710.782, 710.782, 710.782, 710.782, 710.782, 710.782, 710.782, 710.782, 710.782, 710.783, 710.783, 710.782, 710.782, 710.782, 710.783, 710.783, 710.783, 710.782, 710.782, 710.782, 710.782, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.783, 710.782, 710.782, 710.782,
   100.545, 710.785, 710.785, 710.785, 710.785, 710.785, 710.786, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.784, 710.784, 710.784, 710.784, 710.784, 710.784, 710.784, 710.784, 710.784, 710.784, 710.784, 710.784, 710.784, 710.785, 710.785, 710.784, 710.785, 710.785, 710.785, 710.784, 710.784, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785, 710.785,
   100.588, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.788, 710.787, 710.787, 710.787, 710.787, 710.787, 710.787, 710.787, 710.787, 710.786, 710.786, 710.786, 710.786, 710.786, 710.786, 710.786, 710.786, 710.787, 710.787, 710.787, 710.787, 710.787, 710.788, 710.787, 710.788, 710.788, 710.786, 710.786, 710.787, 710.787, 710.787, 710.787, 710.787, 710.787, 710.787, 710.787, 710.787, 710.787, 710.787, 710.787, 710.787, 710.787, 710.787, 710.787, 710.787, 710.787,
   100.630, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.790, 710.789, 710.789, 710.789, 710.789, 710.790, 710.790, 710.789, 710.789, 710.789, 710.789, 710.789, 710.789, 710.789, 710.789, 710.789, 710.789, 710.789, 710.789, 710.789, 710.790, 710.790, 710.790, 710.790, 710.788, 710.789, 710.789, 710.789, 710.789, 710.789, 710.789, 710.789, 710.789, 710.789, 710.790, 710.790, 710.790, 710.789, 710.789, 710.789, 710.789, 710.789, 710.789, 710.789,
   100.672, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.791, 710.791, 710.791, 710.791, 710.791, 710.791, 710.791, 710.791, 710.792, 710.792, 710.792, 710.791, 710.792, 710.792, 710.792, 710.792, 710.790, 710.791, 710.791, 710.791, 710.791, 710.791, 710.791, 710.791, 710.791, 710.791, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792, 710.792,
   100.712, 710.794, 710.795, 710.795, 710.795, 710.795, 710.795, 710.795, 710.795, 710.794, 710.794, 710.794, 710.794, 710.794, 710.795, 710.795, 710.795, 710.795, 710.795, 710.795, 710.795, 710.795, 710.795, 710.795, 710.795, 710.795, 710.795, 710.795, 710.794, 710.794, 710.794, 710.794, 710.794, 710.794, 710.794, 710.794, 710.794, 710.794, 710.794, 710.794, 710.794, 710.794, 710.793, 710.794, 710.793, 710.793, 710.793, 710.794, 710.794, 710.794, 710.794, 710.793, 710.796, 710.795, 710.795, 710.795, 710.792, 710.793, 710.793, 710.793, 710.793, 710.793, 710.793, 710.793, 710.793, 710.793, 710.794, 710.794, 710.794, 710.794, 710.794, 710.794, 710.794, 710.794, 710.794, 710.794,
